client,flv_ok,bytes,duration_seconds,err
115,true,13,15.427,""
116,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
117,true,30742,12.489,""
118,true,13,15.386,""
119,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
120,true,30742,12.516,""
121,true,3374872,10.012,""
122,true,13,19.214,""
123,true,13,15.405,""
124,true,13,11.589,""
125,true,1261223,9.965,""
126,true,1261223,9.995,""
127,true,13,19.241,""
128,true,13,19.241,""
129,true,13,11.592,""
130,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
131,true,13,26.898,""
132,true,13,15.383,""
133,true,13,19.227,""
134,true,13,15.411,""
135,true,13,15.383,""
136,true,13,19.240,""
137,true,13,15.383,""
138,true,13,19.241,""
139,true,13,19.235,""
140,true,13,11.585,""
141,true,30742,12.489,""
142,true,30742,12.518,""
143,true,13,15.387,""
144,true,1261600,10.014,""
145,true,1261600,10.024,""
146,true,3374500,10.018,""
147,true,30742,12.503,""
148,true,1261972,10.027,""
149,true,30742,12.507,""
150,true,13,15.422,""
151,true,1261223,9.966,""
152,true,13,15.405,""
153,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
154,true,13,19.233,""
155,true,13,26.900,""
156,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
157,true,13,26.901,""
158,true,3374872,9.981,""
159,true,13,11.557,""
160,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
161,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
162,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
163,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
164,true,13,26.901,""
165,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
166,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
167,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
168,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
169,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
170,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
171,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
172,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
173,true,13,11.578,""
174,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
175,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
176,true,13,15.350,""
177,true,13,11.548,""
178,true,30742,12.473,""
179,true,30742,12.459,""
180,true,30742,12.480,""
181,true,13,19.234,""
182,true,13,11.575,""
183,true,1261600,9.974,""
184,true,13,15.397,""
185,true,13,15.358,""
186,true,13,11.530,""
187,true,13,15.359,""
188,true,13,19.229,""
189,true,13,19.230,""
190,true,13,19.230,""
191,true,13,11.566,""
192,true,1261600,9.987,""
193,true,13,11.575,""
194,true,1261223,9.966,""
195,true,13,11.576,""
196,true,13,11.577,""
197,true,13,15.397,""
198,true,13,11.543,""
199,true,1261972,9.981,""
200,true,13,15.397,""
201,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
202,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
203,true,13,11.543,""
204,true,13,11.548,""
205,true,13,26.870,""
206,true,13,11.569,""
207,true,13,26.871,""
208,true,13,15.344,""
209,true,13,26.869,""
210,true,13,26.872,""
211,true,13,15.351,""
212,true,13,26.869,""
213,true,30742,12.491,""
214,true,13,15.396,""
215,true,13,15.393,""
216,true,30742,12.491,""
217,true,13,11.573,""
218,true,30742,12.497,""
219,true,30742,12.460,""
220,true,1261972,9.989,""
221,true,13,15.394,""
222,true,1261600,9.995,""
223,true,3374872,9.991,""
224,true,13,15.348,""
225,true,1261600,9.996,""
226,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
227,true,30742,12.474,""
228,true,13,15.378,""
229,true,3374872,9.986,""
230,true,13,11.510,""
231,true,1252607,9.964,""
232,true,13,11.513,""
233,true,30742,12.472,""
234,true,13,11.525,""
235,true,13,11.526,""
236,true,13,11.541,""
237,true,13,11.527,""
238,true,30742,12.500,""
239,true,13,15.378,""
240,true,30742,12.469,""
241,true,13,19.226,""
242,true,13,15.397,""
243,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
244,true,13,19.226,""
245,true,13,15.423,""
246,true,13,11.531,""
247,true,1261600,9.989,""
248,true,30742,12.502,""
249,true,30742,12.496,""
250,true,13,11.532,""
251,true,13,11.590,""
252,true,30742,12.483,""
253,true,13,11.588,""
254,true,13,15.365,""
255,true,30742,12.500,""
256,true,30742,12.482,""
257,true,30742,12.500,""
258,true,30742,12.492,""
259,true,3374872,9.992,""
260,true,30742,12.496,""
261,true,1252235,9.966,""
262,true,13,11.523,""
263,true,13,11.525,""
264,true,13,11.525,""
265,true,13,11.526,""
266,true,13,11.526,""
267,true,30742,12.494,""
268,true,1261600,9.985,""
269,true,1261600,9.991,""
270,true,30742,12.486,""
271,true,13,11.503,""
272,true,1261972,9.994,""
273,true,13,11.528,""
274,true,13,11.528,""
275,true,1261972,9.994,""
276,true,13,19.225,""
277,true,13,11.530,""
278,true,30742,12.495,""
279,true,1261972,9.991,""
280,true,13,11.592,""
281,true,13,11.594,""
282,true,13,11.531,""
283,true,30742,12.469,""
284,true,13,15.359,""
285,true,30742,12.501,""
286,true,30742,12.492,""
287,true,13,11.529,""
288,true,13,11.540,""
289,true,13,11.542,""
290,true,30742,12.503,""
291,true,30742,12.501,""
292,true,13,11.531,""
293,true,30742,12.489,""
294,true,30742,12.478,""
295,true,30742,12.465,""
296,true,30742,12.500,""
297,true,30742,12.499,""
298,true,13,15.422,""
299,true,30742,12.497,""
300,true,30742,12.502,""
301,true,30742,12.506,""
302,true,30742,12.486,""
303,true,1261600,9.988,""
304,true,13,11.591,""
305,true,13,15.418,""
306,true,30742,12.495,""
307,true,13,11.591,""
308,true,13,11.541,""
309,true,30742,12.471,""
310,true,3374872,9.979,""
311,true,30742,12.482,""
312,true,13,11.594,""
313,true,30742,12.505,""
314,true,13,15.422,""
315,true,13,15.421,""
316,true,13,11.594,""
317,true,1261972,9.991,""
318,true,13,11.591,""
319,true,30742,12.469,""
320,true,13,11.536,""
321,true,13,11.538,""
322,true,13,11.543,""
323,true,13,15.423,""
324,true,13,11.591,""
325,true,1261972,9.994,""
326,true,30742,12.489,""
327,true,1261600,10.002,""
328,true,30742,12.473,""
329,true,1261972,9.995,""
330,true,1261600,10.002,""
331,true,1261223,9.973,""
332,true,13,11.534,""
333,true,13,15.422,""
334,true,13,15.422,""
335,true,30742,12.467,""
336,true,3374872,9.995,""
337,true,13,11.594,""
338,true,1261972,9.981,""
339,true,13,11.560,""
340,true,1261600,10.007,""
341,true,1261600,9.995,""
342,true,1261600,9.993,""
343,true,13,11.592,""
344,true,1261600,9.993,""
345,true,13,15.423,""
346,true,1261600,10.003,""
347,true,1261600,9.995,""
348,true,30742,12.500,""
349,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
350,true,30742,12.505,""
351,true,13,11.592,""
352,true,13,11.592,""
353,true,1261972,9.981,""
354,true,30742,12.468,""
355,true,13,26.877,""
356,true,1261600,10.004,""
357,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
358,true,1261972,9.991,""
359,true,1261972,9.988,""
360,true,13,11.593,""
361,true,1261600,9.987,""
362,true,30742,12.481,""
363,true,13,11.566,""
364,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
365,true,1261600,9.997,""
366,true,30742,12.486,""
367,true,1261972,10.002,""
368,true,13,11.594,""
369,true,1261600,10.007,""
370,true,13,15.424,""
371,true,13,15.424,""
372,true,30742,12.478,""
373,true,13,15.423,""
374,true,3374500,9.991,""
375,true,13,11.596,""
376,true,30742,12.479,""
377,true,1261223,9.973,""
378,true,13,11.544,""
379,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
380,true,13,11.591,""
381,true,13,11.591,""
382,true,3374872,9.993,""
383,true,13,11.590,""
384,true,13,15.419,""
385,true,13,11.539,""
386,true,13,11.560,""
387,true,13,11.537,""
388,true,13,11.542,""
389,true,1261600,10.001,""
390,true,30742,12.503,""
391,true,30742,12.500,""
392,true,3374500,10.005,""
393,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
394,true,13,11.562,""
395,true,13,15.420,""
396,true,30742,12.476,""
397,true,1261972,9.989,""
398,true,13,15.423,""
399,true,13,11.596,""
400,true,3374872,9.994,""
401,true,3374500,9.992,""
402,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
403,true,13,15.422,""
404,true,30742,12.496,""
405,true,13,11.596,""
406,true,13,15.424,""
407,true,13,15.425,""
408,true,13,11.534,""
409,true,30742,12.501,""
410,true,13,11.596,""
411,true,13,11.596,""
412,true,13,15.423,""
413,true,13,11.596,""
414,true,1261600,9.993,""
415,true,13,15.422,""
416,true,13,11.594,""
417,true,1261972,9.999,""
418,true,1261600,10.004,""
419,true,1261972,9.988,""
420,true,30742,12.506,""
421,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
422,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
423,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
424,true,13,11.536,""
425,true,30742,12.499,""
426,true,30742,12.474,""
427,true,13,15.425,""
428,true,13,11.594,""
429,true,13,11.594,""
430,true,1261600,10.005,""
431,true,30742,12.504,""
432,true,3374500,10.004,""
433,true,13,11.594,""
434,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
435,true,13,15.424,""
436,true,13,15.424,""
437,true,13,11.594,""
438,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
439,true,3374500,9.991,""
440,true,30742,12.503,""
441,true,1261600,10.004,""
442,true,13,11.594,""
443,true,13,15.425,""
444,true,13,11.594,""
445,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
446,true,3374500,9.993,""
447,true,3374500,9.995,""
448,true,3374500,10.011,""
449,true,1261600,9.998,""
450,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
451,true,1261972,9.990,""
452,true,1261972,9.995,""
453,true,1261972,10.009,""
454,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
455,true,3374872,9.986,""
456,true,3374500,9.996,""
457,true,1261600,10.001,""
458,true,30742,12.499,""
459,true,3365135,9.975,""
460,true,1261600,10.011,""
461,true,30742,12.488,""
462,true,3374872,9.996,""
463,true,1261600,10.008,""
464,true,3374500,10.010,""
465,true,3365135,9.977,""
466,true,3374872,9.998,""
467,true,3374872,10.002,""
468,true,13,11.601,""
469,true,3374500,10.001,""
470,true,3374500,10.010,""
471,true,3374123,9.979,""
472,true,3374500,9.994,""
473,true,3374500,10.011,""
474,true,3374872,10.005,""
475,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
476,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
477,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
478,true,1261600,10.008,""
479,true,13,11.595,""
480,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
481,true,1261972,10.013,""
482,true,1261600,10.005,""
483,true,13,19.257,""
484,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
485,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
486,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
487,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
488,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
489,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
490,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
491,true,1261600,10.001,""
492,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
493,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
494,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
495,true,1261600,9.997,""
496,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
497,true,13,26.916,""
498,true,1261223,9.975,""
499,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
500,true,13,26.916,""
501,true,13,15.385,""
502,true,30742,12.498,""
503,true,30742,12.469,""
504,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
505,true,30742,12.483,""
506,true,1271540,10.004,""
507,true,1261972,9.998,""
508,true,1261972,9.985,""
509,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
510,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
511,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
512,true,13,26.882,""
513,true,1261600,9.992,""
514,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
515,true,1261972,9.993,""
516,true,1261600,9.987,""
517,true,3374872,10.001,""
518,true,3374872,9.998,""
519,true,3374872,10.000,""
520,true,3374500,9.995,""
521,true,30742,12.501,""
522,true,3374500,10.008,""
523,true,3374500,10.000,""
524,true,3365135,9.977,""
525,true,3374872,10.002,""
526,true,3374872,10.004,""
527,true,3374872,9.994,""
528,true,3374500,10.011,""
529,true,30742,12.487,""
530,true,13,19.258,""
531,true,13,19.256,""
532,true,30742,12.476,""
533,true,1261972,9.995,""
534,true,30742,12.472,""
535,true,30742,12.493,""
536,true,30742,12.480,""
537,true,1252235,9.975,""
538,true,1261600,10.006,""
539,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
540,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
541,true,13,11.595,""
542,true,1261223,9.977,""
543,true,3374500,9.995,""
544,true,30742,12.471,""
545,true,1261972,10.005,""
546,true,1261972,10.003,""
547,true,1261600,9.995,""
548,true,3374872,9.991,""
549,true,3374872,9.999,""
550,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
551,true,3365135,9.976,""
552,true,3374872,10.000,""
553,true,3374872,9.994,""
554,true,3374500,10.008,""
555,true,3374872,10.004,""
556,true,3374500,10.000,""
557,true,3374500,10.009,""
558,true,30742,12.500,""
559,true,3374872,10.008,""
560,true,3374872,10.000,""
561,true,3374123,9.980,""
562,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
563,true,3374500,10.004,""
564,true,13,11.599,""
565,true,13,26.922,""
566,true,13,19.258,""
567,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
568,true,3374500,9.989,""
569,true,13,11.599,""
570,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
571,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
572,true,1261972,9.995,""
573,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
574,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
575,true,30742,12.505,""
576,true,1261600,9.985,""
577,true,30742,12.513,""
578,true,30742,12.499,""
579,true,30742,12.511,""
580,true,13,19.255,""
581,true,13,15.370,""
582,true,1252235,9.975,""
583,true,3374872,9.994,""
584,true,1261600,9.997,""
585,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
586,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
587,true,13,19.255,""
588,true,13,19.255,""
589,true,3374872,9.995,""
590,true,3374872,10.007,""
591,true,13,19.216,""
592,true,30742,12.512,""
593,true,3374500,10.011,""
594,true,1261600,10.010,""
595,true,3374500,10.000,""
596,true,3374872,9.995,""
597,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
598,true,1261600,9.999,""
599,true,3374872,10.005,""
600,true,3374500,10.010,""
601,true,3374872,9.997,""
602,true,3374872,9.989,""
603,true,30742,12.474,""
604,true,13,19.258,""
605,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
606,true,1261600,10.005,""
607,true,13,19.257,""
608,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
609,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
610,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
611,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
612,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
613,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
614,true,3374500,10.012,""
615,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
616,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
617,true,13,19.257,""
618,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
619,true,1261972,10.001,""
620,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
621,true,30742,12.508,""
622,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
623,true,1261223,9.976,""
624,true,3365135,9.979,""
625,true,13,15.365,""
626,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
627,true,13,11.600,""
628,true,1261223,9.981,""
629,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
630,true,3374500,9.999,""
631,true,30742,12.499,""
632,true,30742,12.490,""
633,true,13,15.425,""
634,true,1261600,9.989,""
635,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
636,true,30742,12.500,""
637,true,30742,12.496,""
638,true,30742,12.469,""
639,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
640,true,30742,12.506,""
641,true,30742,12.504,""
642,true,13,15.425,""
643,true,30742,12.510,""
644,true,30742,12.494,""
645,true,30742,12.507,""
646,true,1261600,9.994,""
647,true,1261600,9.998,""
648,true,1261972,10.004,""
649,true,1261972,10.003,""
650,true,30742,12.490,""
651,true,3374872,9.996,""
652,true,1261600,10.010,""
653,true,1261600,10.007,""
654,true,1261972,9.985,""
655,true,3374872,9.994,""
656,true,30742,12.472,""
657,true,3374872,9.997,""
658,true,3374500,10.010,""
659,true,3374123,9.979,""
660,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
661,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
662,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
663,true,13,11.598,""
664,true,13,15.367,""
665,true,30742,12.482,""
666,true,3374872,9.999,""
667,true,3374500,10.002,""
668,true,3384440,10.006,""
669,true,3374872,9.988,""
670,true,3374500,10.007,""
671,true,3374500,10.010,""
672,true,3374500,10.011,""
673,true,13,19.211,""
674,true,13,19.258,""
675,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
676,true,1261972,10.004,""
677,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
678,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
679,true,13,15.425,""
680,true,30742,12.509,""
