client,flv_ok,bytes,duration_seconds,err
138,true,167235,10.822,""
139,true,273894,10.284,""
140,true,168008,10.388,""
141,true,370379,10.299,""
142,true,530843,10.103,""
143,true,168008,10.478,""
144,true,96278,10.054,""
145,true,149751,10.455,""
146,true,135472,10.979,""
147,true,390618,10.809,""
148,true,212722,10.825,""
149,true,658644,10.329,""
150,true,383157,10.002,""
151,true,544725,10.542,""
152,true,96278,10.830,""
153,true,347295,10.292,""
154,true,273894,10.855,""
155,true,490228,10.237,""
156,true,223538,10.916,""
157,true,424010,10.035,""
158,true,398791,10.474,""
159,true,390618,10.806,""
160,true,278258,10.903,""
161,true,424010,10.204,""
162,true,149751,10.966,""
163,true,446816,10.688,""
164,true,167235,11.236,""
165,true,698562,10.670,""
166,true,273894,10.121,""
167,true,424010,10.197,""
168,true,390618,10.037,""
169,true,398791,10.142,""
170,true,96278,10.527,""
171,true,589289,10.017,""
172,true,212722,11.000,""
173,true,100536,10.732,""
174,true,712400,10.445,""
175,true,79735,10.233,""
176,true,330465,10.035,""
177,true,338956,10.851,""
178,true,13,11.358,""
179,true,438246,10.251,""
180,true,175482,10.882,""
181,true,424010,9.998,""
182,true,109558,12.851,""
183,true,589289,10.469,""
184,true,96662,11.045,""
185,true,212722,10.426,""
186,true,412831,10.694,""
187,true,720671,10.501,""
188,true,315908,10.635,""
189,true,13,11.360,""
190,true,370379,10.169,""
191,true,167235,10.775,""
192,true,477880,10.984,""
193,true,54605,10.325,""
194,true,175482,10.740,""
195,true,315908,10.352,""
196,true,381444,10.558,""
197,true,212722,10.734,""
198,true,315908,10.768,""
199,true,135472,10.243,""
200,true,195222,10.632,""
201,true,212722,10.509,""
202,true,370379,10.073,""
203,true,347295,10.537,""
204,true,347295,10.347,""
205,true,150500,10.316,""
206,true,315908,10.081,""
207,true,645879,10.130,""
208,true,273894,10.839,""
209,true,424010,10.749,""
210,true,424010,10.000,""
211,true,356262,10.489,""
212,true,424010,10.517,""
213,true,383157,10.398,""
214,true,175482,10.047,""
215,true,289074,10.702,""
216,true,93083,10.943,""
217,true,96278,10.357,""
218,true,490228,10.188,""
219,true,370379,10.024,""
220,true,232771,10.955,""
221,true,149751,10.023,""
222,true,489546,10.271,""
223,true,347295,10.811,""
224,true,446816,10.616,""
225,true,79413,17.933,""
226,true,212722,10.375,""
227,true,131774,10.901,""
228,true,93083,10.486,""
229,true,544725,10.449,""
230,true,530843,10.257,""
231,true,490228,10.675,""
232,true,195222,10.095,""
233,true,563034,10.559,""
234,true,383157,10.163,""
235,true,477880,10.646,""
236,true,66238,10.223,""
237,true,315908,10.431,""
238,true,281948,10.125,""
239,true,315908,10.158,""
240,true,167235,10.642,""
241,true,383157,10.502,""
242,true,212722,10.180,""
243,true,424010,10.426,""
244,true,338956,10.060,""
245,true,195222,10.708,""
246,true,158002,10.718,""
247,true,195222,10.884,""
248,true,338956,10.349,""
249,true,281948,10.820,""
250,true,66238,10.604,""
251,true,281948,10.444,""
252,true,370379,11.522,""
253,true,477880,10.302,""
254,true,212722,10.147,""
255,true,398791,10.809,""
256,true,383157,10.587,""
257,true,259090,9.992,""
258,true,315908,10.160,""
259,true,158346,10.507,""
260,true,13,21.678,""
261,true,13,21.680,""
262,true,149751,10.772,""
263,true,233253,11.365,""
264,true,281948,10.647,""
265,true,370379,10.182,""
266,true,201008,10.151,""
267,true,338956,10.731,""
268,true,330465,10.078,""
269,true,96278,10.318,""
270,true,315908,10.349,""
271,true,315908,10.735,""
272,true,96278,11.006,""
273,true,96278,10.761,""
274,true,149751,10.219,""
275,true,278258,10.377,""
276,true,135472,12.365,""
277,true,195222,10.845,""
278,true,446816,10.571,""
279,true,233253,10.719,""
280,true,49063,10.961,""
281,true,149751,10.407,""
282,true,93083,10.359,""
283,true,315908,10.085,""
284,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
285,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
286,true,195222,10.007,""
287,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
288,true,13,21.679,""
289,true,13,21.680,""
290,true,13,21.681,""
291,true,13,21.681,""
292,true,212722,10.578,""
293,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
294,true,412831,10.946,""
295,true,175482,10.767,""
296,true,13,21.678,""
297,true,175482,10.879,""
298,true,273894,10.114,""
299,true,370379,11.142,""
300,true,167235,10.587,""
301,true,438246,10.095,""
302,true,490228,10.686,""
303,true,315908,10.768,""
304,true,96278,10.220,""
305,true,96278,10.207,""
306,true,96278,10.663,""
307,true,13,21.683,""
308,true,756113,10.545,""
309,true,158002,10.258,""
310,true,131774,10.972,""
311,true,215287,10.871,""
312,true,135472,10.374,""
313,true,259090,10.769,""
314,true,158002,10.058,""
315,true,212722,10.802,""
316,true,315908,10.766,""
317,true,315908,10.107,""
318,true,195222,10.971,""
319,true,13,21.678,""
320,true,383157,10.060,""
321,true,315908,10.154,""
322,true,13,21.681,""
323,true,93083,10.405,""
324,true,338956,10.625,""
325,true,771185,10.281,""
326,true,383157,11.166,""
327,true,315908,10.473,""
328,true,530843,10.310,""
329,true,79413,10.798,""
330,true,96278,10.717,""
331,true,530843,10.083,""
332,true,13,21.679,""
333,true,158002,10.549,""
334,true,530843,9.992,""
335,true,114599,10.656,""
336,true,330465,10.549,""
337,true,13,21.682,""
338,true,348059,10.260,""
339,true,589289,10.021,""
340,true,93830,10.190,""
341,true,315908,10.300,""
342,true,66238,10.243,""
343,true,13,21.680,""
344,true,233253,10.737,""
345,true,348059,10.247,""
346,true,149751,10.746,""
347,true,490228,10.504,""
348,true,195222,10.025,""
349,true,446816,10.510,""
350,true,412831,10.139,""
351,true,13,21.678,""
352,true,223216,10.830,""
353,true,54605,10.039,""
354,true,390618,10.138,""
355,true,13,21.681,""
356,true,530843,10.394,""
357,true,645879,10.417,""
358,true,135472,11.443,""
359,true,273894,10.815,""
360,true,233253,10.269,""
361,true,150500,10.873,""
362,true,144949,10.846,""
363,true,195222,10.874,""
364,true,227350,11.032,""
365,true,97053,10.354,""
366,true,232771,10.656,""
367,true,347295,10.039,""
368,true,158619,10.950,""
369,true,698562,10.122,""
370,true,338956,10.884,""
371,true,233253,10.987,""
372,true,779649,10.611,""
373,true,96278,10.809,""
374,true,259090,10.070,""
375,true,658644,10.361,""
376,true,259090,10.074,""
377,true,674914,10.452,""
378,true,13,11.358,""
379,true,530843,10.466,""
380,true,13,21.683,""
381,true,66238,10.813,""
382,true,383157,10.112,""
383,true,261121,10.747,""
384,true,13,11.358,""
385,true,100536,10.821,""
386,true,13,21.666,""
387,true,13,21.667,""
388,true,96278,10.837,""
389,true,13,21.669,""
390,true,13,21.671,""
391,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
392,true,13,21.655,""
393,true,201008,10.658,""
394,true,96278,10.615,""
395,true,13,11.360,""
396,true,96278,11.002,""
397,true,544725,10.322,""
398,true,390618,11.006,""
399,true,544725,10.693,""
400,true,232771,10.966,""
401,true,497388,10.369,""
402,true,13,21.682,""
403,true,114599,10.798,""
404,true,96278,10.593,""
405,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
406,true,93083,10.990,""
407,true,477880,10.766,""
408,true,175482,10.959,""
409,true,477880,10.446,""
410,true,315908,10.810,""
411,true,158002,10.741,""
412,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
413,true,93083,10.922,""
414,true,79413,10.901,""
415,true,698562,10.497,""
416,true,13,11.359,""
417,true,370379,10.275,""
418,true,135472,10.714,""
419,true,13,21.672,""
420,true,347295,10.022,""
421,true,330465,10.268,""
422,true,96278,10.655,""
423,true,201008,10.982,""
424,true,13,11.328,""
425,true,93083,10.993,""
426,true,100536,10.195,""
427,true,30742,13.339,""
428,true,13,11.331,""
429,true,30742,13.339,""
430,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
431,true,13,21.679,""
432,true,13,21.680,""
433,true,79413,10.828,""
434,true,530843,10.477,""
435,true,13,21.680,""
436,true,370379,10.196,""
437,true,477880,10.236,""
438,true,201392,10.348,""
439,true,195222,10.507,""
440,true,96278,10.879,""
441,true,544725,10.276,""
442,true,383157,10.049,""
443,true,175482,10.797,""
444,true,363843,10.524,""
445,true,13,21.681,""
446,true,114599,10.179,""
447,true,645879,10.156,""
448,true,175094,10.873,""
449,true,167235,10.659,""
450,true,455116,10.255,""
451,true,370379,10.135,""
452,true,212722,10.552,""
453,true,13,21.681,""
454,true,93083,10.460,""
455,true,424010,10.204,""
456,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
457,true,13,21.682,""
458,true,497388,10.630,""
459,true,13,21.682,""
460,true,674914,10.626,""
461,true,136251,10.143,""
462,true,175482,10.844,""
463,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
464,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
465,true,66238,10.664,""
466,true,30742,11.084,""
467,true,175482,10.853,""
468,true,13,21.679,""
469,true,604261,10.767,""
470,true,13,21.682,""
471,true,477880,10.024,""
472,true,398791,10.958,""
473,true,13,21.682,""
474,true,96278,10.405,""
475,true,315908,10.493,""
476,true,315908,10.310,""
477,true,698562,10.424,""
478,true,13,21.679,""
479,true,131774,10.853,""
480,true,114599,10.689,""
481,true,455116,10.519,""
482,true,613148,10.228,""
483,true,167235,10.314,""
484,true,490228,10.099,""
485,true,212722,10.354,""
486,true,330465,10.268,""
487,true,13,21.680,""
488,true,175482,10.736,""
489,true,212722,10.425,""
490,true,96278,10.864,""
491,true,13,11.358,""
492,true,370379,10.222,""
493,true,167235,10.848,""
494,true,135472,11.068,""
495,true,79413,10.195,""
496,true,404492,10.886,""
497,true,497388,10.338,""
498,true,13,11.358,""
499,true,13,21.682,""
500,true,136251,10.068,""
501,true,13,11.358,""
502,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
503,true,79735,10.111,""
504,true,233153,10.663,""
505,true,315908,10.738,""
506,true,424010,10.276,""
507,true,79413,10.820,""
508,true,330465,10.997,""
509,true,383157,10.957,""
510,true,530843,10.179,""
511,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
512,true,223216,10.893,""
513,true,455116,10.490,""
514,true,96278,10.650,""
515,true,13,21.683,""
516,true,201008,10.732,""
517,true,424010,10.098,""
518,true,13,11.359,""
519,true,259090,10.044,""
520,true,135472,10.648,""
521,true,424010,10.318,""
522,true,290726,10.236,""
523,true,281948,10.662,""
524,true,613148,10.570,""
525,true,120141,10.143,""
526,true,13,11.359,""
527,true,175482,10.112,""
528,true,13,11.358,""
529,true,613148,10.035,""
530,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
531,true,131774,10.916,""
532,true,96278,10.563,""
533,true,370379,10.083,""
534,true,13,11.362,""
535,true,370379,11.191,""
536,true,544725,10.375,""
537,true,544725,10.239,""
538,true,13,21.680,""
539,true,490228,10.514,""
540,true,698562,10.251,""
541,true,13,11.358,""
542,true,13,11.360,""
543,true,212722,10.905,""
544,true,789123,10.656,""
545,true,357052,10.296,""
546,true,66238,10.240,""
547,true,13,11.359,""
548,true,93083,10.778,""
549,true,175482,10.895,""
550,true,120141,10.139,""
551,true,477880,10.609,""
552,true,158002,10.380,""
553,true,315908,10.786,""
554,true,223538,10.904,""
555,true,438246,10.138,""
556,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
557,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
558,true,298789,10.718,""
559,true,149751,10.204,""
560,true,604261,10.302,""
561,true,158002,10.742,""
562,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
563,true,316689,10.513,""
564,true,195222,10.289,""
565,true,96278,10.864,""
566,true,212722,10.157,""
567,true,13,21.668,""
568,true,13,11.360,""
569,true,13,11.359,""
570,true,13,11.360,""
571,true,13,11.361,""
572,true,195222,10.662,""
573,true,13,21.670,""
574,true,54605,10.309,""
575,true,55233,10.329,""
576,true,13,11.359,""
577,true,347295,10.286,""
578,true,96278,10.398,""
579,true,544725,10.388,""
580,true,622120,10.629,""
581,true,273894,9.993,""
582,true,96278,10.333,""
583,true,273894,10.584,""
584,true,658644,10.386,""
585,true,13,11.362,""
586,true,96278,10.393,""
587,true,96278,10.647,""
588,true,398791,10.950,""
589,true,290726,10.265,""
590,true,195222,10.933,""
591,true,135472,10.745,""
592,true,96278,10.142,""
593,true,13,11.361,""
594,true,325383,10.308,""
595,true,233253,10.199,""
596,true,93083,10.472,""
597,true,175482,10.850,""
598,true,477880,10.271,""
599,true,13,11.363,""
600,true,477880,10.481,""
601,true,613148,10.388,""
602,true,13,11.358,""
603,true,13,11.359,""
604,true,446816,10.348,""
605,true,290726,10.842,""
606,true,424010,10.376,""
607,true,131774,10.296,""
608,true,96278,10.398,""
609,true,383157,10.263,""
610,true,96278,10.839,""
611,true,212722,10.449,""
612,true,490228,10.072,""
613,true,438246,10.644,""
614,true,54605,10.965,""
615,true,490228,10.680,""
616,true,13,11.361,""
617,true,175482,10.751,""
618,true,233253,10.105,""
619,true,96278,10.649,""
620,true,446816,10.579,""
621,true,357052,11.028,""
622,true,530843,10.087,""
623,true,622120,10.487,""
624,true,96278,10.737,""
625,true,13,11.360,""
626,true,13,11.360,""
627,true,13,11.361,""
628,true,13,11.360,""
629,true,383157,9.993,""
630,true,347295,10.769,""
631,true,455116,10.387,""
632,true,530843,10.089,""
633,true,438246,10.633,""
634,true,13,11.362,""
635,true,674914,10.250,""
636,true,223216,11.010,""
637,true,383157,10.167,""
638,true,273894,10.099,""
639,true,356262,10.894,""
640,true,446816,10.570,""
641,true,135472,10.329,""
642,true,96278,10.826,""
643,true,13,21.672,""
644,true,79413,10.200,""
645,true,96278,10.861,""
646,true,347295,10.278,""
647,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
648,true,175482,10.806,""
649,true,13,21.665,""
650,true,330465,10.991,""
651,true,424010,10.032,""
652,true,330465,10.359,""
653,true,212722,11.065,""
654,true,13,11.359,""
655,true,149751,10.441,""
656,true,79413,11.050,""
657,true,96278,10.389,""
658,true,424010,10.433,""
659,true,120141,10.956,""
660,true,338956,10.424,""
661,true,93830,10.844,""
662,true,477880,10.180,""
663,true,149751,10.405,""
664,true,658644,10.557,""
665,true,13,21.681,""
666,true,613148,10.246,""
667,true,330465,10.412,""
668,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
669,true,93083,11.044,""
670,true,167235,10.424,""
671,true,100536,10.065,""
672,true,13,11.359,""
673,true,66238,10.842,""
674,true,233253,10.030,""
675,true,96278,10.881,""
676,true,175482,10.651,""
677,true,330465,10.332,""
678,true,13,11.362,""
679,true,96278,10.390,""
680,true,13,21.666,""
681,true,13,21.667,""
682,true,13,21.673,""
683,true,544725,10.458,""
684,true,96278,10.398,""
685,true,13,21.683,""
686,true,223216,10.213,""
687,true,589289,10.417,""
688,true,273894,10.066,""
689,true,13,11.361,""
690,true,530843,10.309,""
691,true,93083,10.986,""
692,true,298789,10.915,""
693,true,530843,10.395,""
694,true,158619,10.092,""
695,true,135472,10.133,""
696,true,281948,10.709,""
697,true,66238,10.084,""
698,true,30742,13.338,""
699,true,13,21.673,""
700,true,13,11.353,""
701,true,96278,10.870,""
702,true,370379,10.563,""
703,true,158002,10.901,""
704,true,66238,10.402,""
705,true,114599,10.708,""
706,true,330465,10.374,""
707,true,13,21.656,""
708,true,13,21.669,""
709,true,13,21.670,""
710,true,13,21.663,""
711,true,136251,10.087,""
712,true,13,21.671,""
713,true,135472,10.243,""
714,true,96278,10.251,""
715,true,589289,10.259,""
716,true,13,11.359,""
717,true,175482,10.709,""
718,true,13,11.360,""
719,true,13,11.361,""
720,true,347295,10.495,""
721,true,135472,10.060,""
722,true,79413,11.050,""
723,true,530843,10.027,""
724,true,93083,10.732,""
725,true,135472,10.779,""
726,true,195222,10.910,""
727,true,390618,10.065,""
728,true,589289,10.069,""
729,true,383157,10.215,""
730,true,281948,10.005,""
731,true,167235,10.193,""
732,true,212722,10.883,""
733,true,324626,10.716,""
734,true,13,11.360,""
735,true,438246,10.174,""
736,true,96278,10.983,""
737,true,96278,10.886,""
738,true,13,11.333,""
739,true,666687,10.519,""
740,true,223216,10.392,""
741,true,13,11.360,""
742,true,13,11.359,""
743,true,298789,10.894,""
744,true,448693,10.931,""
745,true,530843,10.424,""
746,true,30742,13.342,""
747,true,135472,11.148,""
748,true,167235,10.697,""
749,true,299167,10.906,""
750,true,232771,10.986,""
751,true,13,11.362,""
752,true,13,11.361,""
753,true,273894,10.105,""
754,true,553053,10.173,""
755,true,260758,10.894,""
756,true,93083,10.951,""
757,true,390618,10.640,""
758,true,93083,10.283,""
759,true,212722,11.652,""
760,true,212722,10.557,""
761,true,13,11.329,""
762,true,30742,13.344,""
763,true,30742,13.338,""
764,true,150120,10.103,""
765,true,13,21.664,""
766,true,455116,10.951,""
767,true,370379,10.160,""
768,true,135472,10.237,""
769,true,370379,10.100,""
770,true,13,11.361,""
771,true,438246,10.171,""
772,true,79413,10.817,""
773,true,13,11.362,""
774,true,13,21.667,""
775,true,13,21.656,""
776,true,158002,10.113,""
777,true,383157,10.499,""
778,true,544725,10.333,""
779,true,13,21.664,""
780,true,30742,13.340,""
781,true,490228,10.282,""
782,true,13,11.346,""
783,true,13,11.348,""
784,true,13,11.350,""
785,true,281948,10.660,""
786,true,658644,10.407,""
787,true,530843,10.112,""
788,true,96278,10.909,""
789,true,424010,10.452,""
790,true,424010,10.330,""
791,true,175482,10.800,""
792,true,281948,10.613,""
793,true,175482,10.363,""
794,true,96278,10.556,""
795,true,477880,10.878,""
796,true,158002,10.660,""
797,true,383157,10.336,""
798,true,96278,10.344,""
799,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
800,true,232771,10.525,""
801,true,96662,10.858,""
802,true,13,11.330,""
803,true,490228,10.448,""
804,true,613148,10.397,""
805,true,383157,10.303,""
806,true,424010,10.114,""
807,true,446816,10.570,""
808,true,370379,10.529,""
809,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
810,true,13,21.683,""
811,true,338956,10.308,""
812,true,13,21.681,""
813,true,604261,10.778,""
814,true,13,11.361,""
815,true,544725,10.652,""
816,true,13,11.362,""
817,true,13,11.363,""
818,true,175482,10.358,""
819,true,223216,10.416,""
820,true,273894,10.466,""
821,true,175482,10.862,""
822,true,66238,10.715,""
823,true,338956,10.873,""
824,true,291516,10.636,""
825,true,383157,10.435,""
826,true,13,21.666,""
827,true,167235,10.773,""
828,true,13,11.361,""
829,true,223216,12.478,""
830,true,13,21.668,""
831,true,13,21.675,""
832,true,212722,10.510,""
833,true,273894,10.164,""
834,true,13,21.671,""
835,true,330465,10.556,""
836,true,30742,13.338,""
837,true,158002,10.482,""
838,true,30742,13.337,""
839,true,30742,13.340,""
840,true,530843,10.274,""
841,true,13,11.360,""
842,true,424010,10.060,""
843,true,96278,10.500,""
844,true,195585,10.314,""
845,true,30742,13.336,""
846,true,13,11.360,""
847,true,13,11.360,""
848,true,167235,10.696,""
849,true,439017,10.203,""
850,true,195222,10.803,""
851,true,357052,10.449,""
852,true,383157,10.304,""
853,true,168008,10.416,""
854,true,13,11.362,""
855,true,13,11.362,""
856,true,589289,10.519,""
857,true,167235,10.785,""
858,true,241018,10.130,""
859,true,712400,10.386,""
860,true,589289,10.068,""
861,true,13,21.664,""
862,true,13,21.674,""
863,true,13,21.675,""
864,true,645879,10.413,""
865,true,357052,10.417,""
866,true,135472,10.191,""
867,true,530843,10.610,""
868,true,30742,13.338,""
869,true,13,11.345,""
870,true,13,11.350,""
871,true,259090,10.145,""
872,true,167235,10.346,""
873,true,54605,10.780,""
874,true,158619,10.150,""
875,true,13,11.360,""
876,true,13,21.666,""
877,true,13,21.669,""
878,true,315908,10.786,""
879,true,497388,10.640,""
880,true,424010,10.521,""
881,true,13,11.360,""
882,true,96278,10.696,""
883,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
884,true,96278,10.822,""
885,true,93083,10.864,""
886,true,96278,10.391,""
887,true,338956,11.193,""
888,true,390618,11.353,""
889,true,49063,10.960,""
890,true,259090,9.990,""
891,true,330465,10.957,""
892,true,13,11.359,""
893,true,96278,10.399,""
894,true,290726,10.288,""
895,true,530843,10.222,""
896,true,158002,10.377,""
897,true,150120,10.712,""
898,true,233253,10.243,""
899,true,223538,10.142,""
900,true,13,11.334,""
901,true,30742,13.339,""
902,true,259090,10.154,""
903,true,424010,10.750,""
904,true,424010,10.127,""
905,true,613148,10.376,""
906,true,446816,10.538,""
907,true,381444,10.718,""
908,true,212722,10.399,""
909,true,30742,13.345,""
910,true,13,11.329,""
911,true,135472,10.461,""
912,true,446816,10.595,""
913,true,259090,10.847,""
914,true,13,11.359,""
915,true,13,11.360,""
916,true,30742,13.344,""
917,true,424010,10.464,""
918,true,13,11.345,""
919,true,96278,10.386,""
920,true,357052,10.946,""
921,true,13,11.362,""
922,true,215287,10.720,""
923,true,720671,10.815,""
924,true,13,11.347,""
925,true,201008,10.875,""
926,true,175482,10.673,""
927,true,281948,10.041,""
928,true,13,21.665,""
929,true,30742,13.336,""
930,true,13,21.680,""
931,true,96278,10.870,""
932,true,13,11.358,""
933,true,13,11.359,""
934,true,13,11.360,""
935,true,13,21.658,""
936,true,13,21.662,""
937,true,497388,10.555,""
938,true,93083,10.963,""
939,true,613148,10.267,""
940,true,96278,10.816,""
941,true,13,21.663,""
942,true,13,11.363,""
943,true,96278,10.618,""
944,true,96278,10.773,""
945,true,93083,10.747,""
946,true,13,21.672,""
947,true,175482,10.925,""
948,true,370379,10.366,""
949,true,233253,10.426,""
950,true,383157,10.330,""
951,true,149751,10.767,""
952,true,604261,10.699,""
953,true,30742,13.337,""
954,true,347295,10.986,""
955,true,259090,10.157,""
956,true,149751,10.185,""
957,true,645879,10.067,""
958,true,13,11.359,""
959,true,13,11.360,""
960,true,93083,10.766,""
961,true,530843,10.667,""
962,true,477880,10.222,""
963,true,13,21.669,""
964,true,13,11.362,""
965,true,281948,10.135,""
966,true,212722,10.368,""
967,true,30742,13.339,""
968,true,30742,13.341,""
969,true,13,11.362,""
970,true,114599,10.216,""
971,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
972,false,0,0.000,"Get \"http://127.0.0.1:18081/live/loadtest.flv\": dial tcp 127.0.0.1:18081: i/o timeout"
973,true,424010,10.693,""
974,true,439017,10.731,""
975,true,96278,10.919,""
976,true,13,21.679,""
977,true,390618,10.825,""
978,true,30742,13.346,""
979,true,13,21.674,""
980,true,464327,11.031,""
981,true,658644,10.410,""
982,true,30742,13.346,""
983,true,158712,10.829,""
984,true,13,11.345,""
985,true,13,11.346,""
986,true,330465,10.912,""
987,true,175482,10.531,""
988,true,398791,10.351,""
989,true,149751,10.957,""
990,true,96278,10.666,""
991,true,383157,10.421,""
