client,flv_ok,bytes,duration_seconds,err
76,true,1556015,10.121,""
77,true,3170188,10.203,""
78,true,3114319,10.245,""
79,true,3193289,10.001,""
80,true,2995458,10.036,""
81,true,3193289,10.001,""
82,true,3203010,10.094,""
83,true,3193289,10.014,""
84,true,3184278,10.650,""
85,true,2884085,10.115,""
86,true,3203010,10.036,""
87,true,2726048,10.114,""
88,true,3193289,10.001,""
89,true,3193289,10.002,""
90,true,1808649,10.106,""
91,true,3193289,9.992,""
92,true,3193289,10.005,""
93,true,3203010,10.024,""
94,true,2956890,10.697,""
95,true,2902023,10.043,""
96,true,3193289,9.995,""
97,true,3127865,10.008,""
98,true,3193289,10.010,""
99,true,3193289,10.000,""
100,true,3193289,9.999,""
101,true,3203010,10.034,""
102,true,3193289,10.007,""
103,true,3193289,10.010,""
104,true,3203010,10.021,""
105,true,3170188,10.179,""
106,true,1312195,10.238,""
107,true,2939793,10.043,""
108,true,3203010,10.096,""
109,true,3193289,10.003,""
110,true,1301671,10.207,""
111,true,3203010,10.034,""
112,true,3203010,10.032,""
113,true,3203010,10.092,""
114,true,2735020,10.428,""
115,true,3193289,10.009,""
116,true,3114319,10.012,""
117,true,2758779,10.118,""
118,true,2735020,10.376,""
119,true,3203010,10.036,""
120,true,3203010,10.026,""
121,true,3013495,10.041,""
122,true,3203010,10.164,""
123,true,2040126,10.100,""
124,true,3193289,9.992,""
125,true,3184278,10.650,""
126,true,1452324,10.107,""
127,true,3069990,10.143,""
128,true,1192959,10.548,""
129,true,2884085,10.043,""
130,true,3193289,10.075,""
131,true,3193289,10.010,""
132,true,3170188,10.177,""
133,true,3193289,9.993,""
134,true,3203010,10.156,""
135,true,3203010,10.022,""
136,true,3193289,9.999,""
137,true,3203010,10.029,""
138,true,3203010,10.153,""
139,true,3203010,10.035,""
140,true,3145288,10.107,""
141,true,1596992,10.126,""
142,true,3193289,10.001,""
143,true,3203010,10.034,""
144,true,3193289,9.994,""
145,true,3193289,9.993,""
146,true,1956404,10.045,""
147,true,1621419,10.801,""
148,true,3203010,10.136,""
149,true,3203010,10.140,""
150,true,3170960,10.004,""
151,true,3114319,9.995,""
152,true,2717161,10.088,""
153,true,3203010,10.156,""
154,true,3170188,10.177,""
155,true,3203010,10.094,""
156,true,3203010,10.117,""
157,true,2428808,10.442,""
158,true,3203010,10.158,""
159,true,3193289,10.005,""
160,true,3203010,10.023,""
161,true,2371990,10.047,""
162,true,3087748,10.017,""
163,true,3193289,9.999,""
164,true,1418746,10.049,""
165,true,3203010,10.098,""
166,true,3203010,10.098,""
167,true,3193289,9.999,""
168,true,3203010,10.152,""
169,true,3203010,10.021,""
170,true,3193289,10.000,""
171,true,3203010,10.022,""
172,true,724180,10.247,""
173,true,1022626,10.111,""
174,true,3203010,10.036,""
175,true,3060994,10.087,""
176,true,3203010,10.032,""
177,true,3114319,10.013,""
178,true,1945206,10.292,""
179,true,3203010,10.037,""
180,true,3170188,9.992,""
181,true,3145288,10.301,""
182,true,3193289,10.009,""
183,true,3203010,10.033,""
184,true,2869013,10.322,""
185,true,3193289,9.999,""
186,true,3203010,10.027,""
187,true,3203010,10.099,""
188,true,3203010,10.021,""
189,true,3114319,9.994,""
190,true,3193289,10.006,""
191,true,1476751,10.044,""
192,true,3193289,10.008,""
193,true,3193289,9.995,""
194,true,3203010,10.028,""
195,true,3193289,10.005,""
196,true,3145288,10.042,""
197,true,3145288,10.286,""
198,true,3193289,10.008,""
199,true,3193289,10.002,""
200,true,3193289,10.004,""
201,true,3203010,10.144,""
202,true,3170188,10.174,""
203,true,3203010,10.031,""
204,true,3203010,10.144,""
205,true,3203010,10.027,""
206,true,3170188,10.009,""
207,true,3193289,10.001,""
208,true,2371990,11.269,""
209,true,3203010,10.029,""
210,true,3203010,10.042,""
211,true,3203010,10.174,""
212,true,3203010,10.103,""
213,true,3193289,10.004,""
214,true,3193289,10.017,""
215,true,3203010,10.143,""
216,true,3193289,10.015,""
217,true,3193289,9.999,""
218,true,1586451,10.108,""
219,true,1919220,10.281,""
220,true,3193289,10.049,""
221,true,3193289,10.009,""
222,true,3203010,10.164,""
223,true,3193289,10.015,""
224,true,3193289,10.011,""
225,true,3038807,10.123,""
226,true,3203010,10.101,""
227,true,3193289,10.018,""
228,true,1935930,10.120,""
229,true,3170188,10.212,""
230,true,3193289,10.018,""
231,true,3203010,10.101,""
232,true,3203010,10.106,""
233,true,1371332,10.101,""
234,true,3203010,10.030,""
235,true,3193289,10.012,""
236,true,3203010,10.042,""
237,true,3203010,10.102,""
238,true,2047226,10.125,""
239,true,3203010,10.038,""
240,true,3203010,10.040,""
241,true,2192313,10.037,""
242,true,2948063,10.049,""
243,true,2884085,10.457,""
244,true,2345671,10.118,""
245,true,3170188,10.004,""
246,true,3013495,10.121,""
247,true,3203010,10.115,""
248,true,3203010,10.093,""
249,true,1981690,10.212,""
250,true,3038807,10.041,""
251,true,3203010,10.026,""
252,true,3087748,10.019,""
253,true,3127865,10.003,""
254,true,3193289,9.998,""
255,true,2371990,10.099,""
256,true,3203010,10.028,""
257,true,3203010,10.040,""
258,true,3193289,10.007,""
259,true,2735020,10.429,""
260,true,3193289,10.000,""
261,true,3193289,10.003,""
262,true,3193289,10.000,""
263,true,2980728,10.046,""
264,true,3203010,10.095,""
265,true,3127865,10.030,""
266,true,925907,10.091,""
267,true,3193289,10.000,""
268,true,3013599,10.013,""
269,true,1935930,10.734,""
270,true,3193289,10.007,""
271,true,3193289,10.003,""
272,true,3193289,9.999,""
273,true,3203010,10.035,""
274,true,1684983,10.222,""
275,true,3170188,10.174,""
276,true,3193289,9.997,""
277,true,1648545,10.015,""
278,true,2825300,10.205,""
279,true,3203010,10.148,""
280,true,1251828,10.529,""
281,true,3203010,10.097,""
282,true,2702189,10.048,""
283,true,3193289,10.000,""
284,true,3193289,10.004,""
285,true,2956890,10.227,""
286,true,3193289,9.993,""
287,true,3193289,10.002,""
288,true,3193289,10.008,""
289,true,3203010,10.037,""
290,true,3114319,10.249,""
291,true,3193289,10.004,""
292,true,3193289,10.003,""
293,true,3193289,10.008,""
294,true,3193289,10.007,""
295,true,3193289,9.999,""
296,true,3127865,9.991,""
297,true,3127865,10.004,""
298,true,3193289,10.004,""
299,true,3203010,10.038,""
300,true,3114319,9.991,""
301,true,3203010,10.147,""
302,true,3002749,10.046,""
303,true,2569853,10.344,""
304,true,2956890,10.369,""
305,true,2995458,10.033,""
306,true,3193289,10.007,""
307,true,3203010,10.143,""
308,true,3170188,10.006,""
309,true,3193289,10.001,""
310,true,3193289,10.010,""
311,true,3193289,9.993,""
312,true,3203010,10.122,""
313,true,3203010,10.026,""
314,true,3203010,10.092,""
315,true,3203010,10.141,""
316,true,3203010,10.168,""
317,true,3203010,10.021,""
318,true,3170188,10.149,""
319,true,1935930,10.016,""
320,true,3203010,10.137,""
321,true,3203010,10.096,""
322,true,3193289,10.006,""
323,true,1452324,10.090,""
324,true,3203010,10.020,""
325,true,3203010,10.094,""
326,true,3193289,9.992,""
327,true,3193289,10.008,""
328,true,3203010,10.144,""
329,true,3193289,9.991,""
330,true,1119804,9.331,"unexpected EOF"
331,true,3193289,10.002,""
332,true,2665953,10.714,""
333,true,3127865,9.991,""
334,true,3203010,10.119,""
335,true,3193289,10.007,""
336,true,3193289,9.990,""
337,true,3203010,10.094,""
338,true,3193289,10.009,""
339,true,3193289,10.082,""
340,true,1874722,10.454,""
341,true,3193289,10.044,""
342,true,3203010,10.037,""
343,true,3184278,10.080,""
344,true,2758779,10.091,""
345,true,1833721,10.087,""
346,true,3203010,10.029,""
347,true,3038807,10.046,""
348,true,3193289,10.009,""
349,true,3203010,10.023,""
350,true,3193289,10.007,""
351,true,3193289,9.996,""
352,true,3193289,9.997,""
353,true,3203010,10.120,""
354,true,3203010,10.034,""
355,true,3193289,10.001,""
356,true,2948063,10.043,""
357,true,1014965,10.077,""
358,true,3193289,9.993,""
359,true,2559716,10.417,""
360,true,3203010,10.093,""
361,true,3203010,10.136,""
362,true,3170188,10.016,""
363,true,3193289,10.005,""
364,true,3170188,10.160,""
365,true,3127865,10.090,""
366,true,3114319,10.013,""
367,true,3193289,10.042,""
368,true,2884085,10.046,""
369,true,3203010,10.139,""
370,true,2956890,10.694,""
371,true,3203010,10.097,""
372,true,3203010,10.091,""
373,true,3203010,10.023,""
374,true,2325622,10.239,""
375,true,3203010,10.023,""
376,true,3087748,10.015,""
377,true,3203010,10.039,""
378,true,3193289,9.999,""
379,true,3193289,10.010,""
380,true,3114319,10.014,""
381,true,3114319,10.275,""
382,true,3203010,10.032,""
383,true,1935930,10.078,""
384,true,3193289,9.999,""
385,true,3193289,10.013,""
386,true,1925776,10.202,""
387,true,1832484,10.120,""
388,true,3203010,10.145,""
389,true,3203010,10.095,""
390,true,3193289,10.001,""
391,true,3087748,10.016,""
392,true,2287994,10.187,""
393,true,3203010,10.090,""
394,true,3193289,9.999,""
395,true,3145288,10.299,""
396,true,3203010,10.152,""
397,true,3203010,10.095,""
398,true,3145288,10.018,""
399,true,3193289,10.010,""
400,true,2884085,10.322,""
401,true,1371332,10.217,""
402,true,3203010,10.038,""
403,true,3203010,10.150,""
404,true,3038807,10.044,""
405,true,3170188,10.174,""
406,true,2717161,10.130,""
407,true,2758779,10.364,""
408,true,3193289,9.992,""
409,true,2483279,10.396,""
410,true,3193289,9.999,""
411,true,3127865,10.002,""
412,true,3193289,10.008,""
413,true,3203010,10.097,""
414,true,3170188,10.193,""
415,true,3203010,10.038,""
416,true,3127865,10.793,""
417,true,3114319,10.013,""
418,true,3193289,9.992,""
419,true,2551146,10.192,""
420,true,2869013,10.359,""
421,true,3193289,10.001,""
422,true,3203010,10.036,""
423,true,3193289,9.999,""
424,true,3203010,10.154,""
425,true,3170960,10.006,""
426,true,3203010,10.027,""
427,true,3203010,10.026,""
428,true,3203010,10.093,""
429,true,3193289,9.993,""
430,true,3203010,10.134,""
431,true,3203010,10.023,""
432,true,2248372,10.115,""
433,true,3193289,10.012,""
434,true,3170188,10.075,""
435,true,3203010,10.034,""
436,true,1958320,10.163,""
437,true,3170188,9.997,""
438,true,3203010,10.022,""
439,true,3193289,10.004,""
440,true,3203010,10.094,""
441,true,3203010,10.099,""
442,true,3087748,10.021,""
443,true,2345671,10.204,""
444,true,1331823,10.047,""
445,true,3203010,10.127,""
446,true,3203010,10.027,""
447,true,1860240,10.112,""
448,true,3203010,10.038,""
449,true,3193289,10.008,""
450,true,3193289,10.010,""
451,true,2021940,10.108,""
452,true,1734108,10.079,""
453,true,3193289,10.088,""
454,true,3193289,10.003,""
455,true,3203010,10.198,""
456,true,3170188,10.175,""
457,true,3193289,9.998,""
458,true,3193289,10.015,""
459,true,1236135,10.004,""
460,true,3203010,10.039,""
461,true,3203010,10.097,""
462,true,2102955,10.001,""
463,true,3193289,10.007,""
464,true,2758779,10.117,""
465,true,3203010,10.156,""
466,true,3136618,10.017,""
467,true,3146020,10.042,""
468,true,3193289,10.008,""
469,true,3193289,10.005,""
470,true,3203010,10.035,""
471,true,3203010,10.160,""
472,true,3203010,10.092,""
473,true,3193289,10.007,""
474,true,3203010,10.074,""
475,true,3203010,10.031,""
476,true,3203010,10.090,""
477,true,3203010,10.033,""
478,true,2811462,10.427,""
479,true,2526098,10.232,""
480,true,3203010,10.139,""
481,true,3193289,10.005,""
482,true,3159221,10.084,""
483,true,3203010,10.040,""
484,true,3127865,9.997,""
485,true,3170188,10.208,""
486,true,3193289,9.997,""
487,true,3203010,10.126,""
488,true,2758779,10.054,""
489,true,1511771,10.121,""
490,true,2717161,10.118,""
491,true,3203010,10.080,""
492,true,3193289,10.009,""
493,true,3203010,10.025,""
494,true,2825300,10.080,""
495,true,3114319,10.017,""
496,true,2825300,10.038,""
497,true,3193289,10.009,""
498,true,3203010,10.101,""
499,true,3193289,10.009,""
500,true,3203010,10.135,""
501,true,2842742,10.023,""
502,true,1648545,10.428,""
503,true,3193289,10.004,""
504,true,2956890,10.161,""
505,true,3193289,9.998,""
506,true,3087748,10.021,""
507,true,3203010,10.041,""
508,true,2287994,10.075,""
509,true,3193289,9.997,""
510,true,3193289,10.004,""
511,true,3203010,10.096,""
512,true,3193289,9.996,""
513,true,3022426,10.050,""
514,true,3203010,10.097,""
515,true,3203010,10.031,""
516,true,3193289,10.015,""
517,true,1864678,10.178,""
518,true,3136618,10.022,""
519,true,3193289,10.006,""
520,true,3193289,9.998,""
521,true,3193289,10.009,""
522,true,3203010,10.081,""
523,true,2358571,10.177,""
524,true,3203010,10.157,""
525,true,3193289,10.004,""
526,true,3193289,9.997,""
527,true,3203010,10.160,""
528,true,3203010,10.168,""
529,true,3203010,10.155,""
530,true,3203010,10.039,""
531,true,3193289,10.005,""
532,true,3038807,10.048,""
533,true,3203010,10.032,""
534,true,2884085,10.052,""
535,true,3203010,10.043,""
536,true,3203010,10.149,""
537,true,1371332,10.754,""
538,true,3203010,10.043,""
539,true,3203010,10.026,""
540,true,3170188,10.763,""
541,true,3170188,10.011,""
542,true,3203010,10.133,""
543,true,3170188,9.997,""
544,true,2758779,10.050,""
545,true,2825300,10.042,""
546,true,3193289,10.002,""
547,true,3203010,10.155,""
548,true,3087748,10.022,""
549,true,3203010,10.026,""
550,true,3193289,10.011,""
551,true,2758779,10.096,""
552,true,3193289,10.014,""
553,true,3170188,10.009,""
554,true,2047226,10.176,""
555,true,3203010,10.103,""
556,true,3203010,10.032,""
557,true,3193289,10.001,""
558,true,3203010,10.028,""
559,true,1202450,10.016,""
560,true,3203010,10.041,""
561,true,3203010,10.096,""
562,true,3203010,10.039,""
563,true,3193289,10.012,""
564,true,3136618,10.022,""
565,true,3203010,10.132,""
566,true,3203010,10.028,""
567,true,3203010,10.138,""
568,true,259090,16.430,""
569,true,1945206,10.383,""
570,true,3203010,10.097,""
571,true,2717161,10.120,""
572,true,3193289,10.009,""
573,true,3002749,10.120,""
574,true,3184278,10.013,""
575,true,3203010,10.099,""
576,true,3193289,10.009,""
577,true,3013495,10.198,""
578,true,3013495,10.032,""
579,true,3145288,10.292,""
580,true,3203010,10.101,""
581,true,3203010,10.042,""
582,true,3193289,10.005,""
583,true,1984756,10.103,""
584,true,3193289,10.010,""
585,true,3193289,10.012,""
586,true,3193289,10.011,""
587,true,3170188,10.162,""
588,true,3193289,10.011,""
589,true,3193289,10.008,""
590,true,1153213,10.105,""
591,true,3170188,10.007,""
592,true,3114319,10.112,""
593,true,3193289,10.006,""
594,true,2926601,10.106,""
595,true,3203010,10.033,""
596,true,2665953,10.193,""
597,true,3193289,10.005,""
598,true,3203010,10.027,""
599,true,3203010,10.168,""
600,true,3087748,10.133,""
601,true,3203010,10.164,""
602,true,3193289,10.013,""
603,true,3170188,10.172,""
604,true,3184278,10.723,""
605,true,3114319,10.007,""
606,true,1342201,10.226,""
607,true,3203010,10.156,""
608,true,3203010,10.033,""
609,true,2884085,10.015,""
610,true,3170188,10.006,""
611,true,3193289,9.996,""
612,true,3193289,10.003,""
613,true,2939793,10.199,""
614,true,3203010,10.091,""
615,true,2980728,10.114,""
616,true,2787814,10.090,""
617,true,1935930,11.221,""
618,true,2373658,10.346,""
619,true,2308122,10.011,""
620,true,3203010,10.034,""
621,true,1710108,10.337,""
622,true,3203010,10.022,""
623,true,3203010,10.156,""
624,true,2825300,10.056,""
625,true,3114319,10.009,""
626,true,645879,10.195,""
627,true,3203010,10.091,""
628,true,3193289,10.002,""
629,true,2869013,10.099,""
630,true,3193289,10.007,""
631,true,3114319,10.013,""
632,true,3193289,10.009,""
633,true,2590780,10.016,""
634,true,3203010,10.019,""
635,true,3002749,10.114,""
636,true,3114319,10.016,""
637,true,3184278,10.004,""
638,true,3193289,10.004,""
639,true,2884085,10.738,""
640,true,3203010,10.164,""
641,true,3203010,10.155,""
642,true,3203010,10.028,""
643,true,3193289,10.003,""
644,true,3193289,10.006,""
645,true,2394848,10.479,""
646,true,3203010,10.151,""
647,true,1921282,10.083,""
648,true,3193289,10.004,""
649,true,2022326,10.170,""
650,true,2257849,10.195,""
651,true,3087748,10.022,""
652,true,3193289,10.004,""
653,true,3203010,10.044,""
654,true,2143642,10.074,""
655,true,3203010,10.162,""
656,true,3114319,10.017,""
657,true,1153213,10.158,""
658,true,3203010,10.100,""
659,true,3170188,10.013,""
660,true,3203010,10.044,""
661,true,2908278,10.126,""
662,true,2825300,10.078,""
663,true,3203010,10.080,""
664,true,3203010,10.166,""
665,true,3193289,10.008,""
666,true,3193289,9.999,""
667,true,3193289,10.008,""
668,true,2787814,10.125,""
669,true,3170188,10.180,""
670,true,3203010,10.046,""
671,true,3203010,10.100,""
672,true,3193289,10.011,""
673,true,1553575,10.125,""
674,true,3193289,10.000,""
675,true,1919220,10.150,""
676,true,3193289,10.016,""
677,true,3203010,10.149,""
678,true,3114319,10.020,""
679,true,2090837,10.023,""
680,true,3193289,10.010,""
681,true,3203010,10.030,""
682,true,3193289,10.007,""
683,true,3203010,10.151,""
684,true,3203010,10.165,""
685,true,3184278,10.701,""
686,true,1734108,10.101,""
687,true,2908278,10.079,""
688,true,3203010,10.101,""
689,true,3193289,10.014,""
690,true,3127865,10.052,""
691,true,3193289,10.020,""
692,true,3170188,10.176,""
693,true,3193289,10.015,""
694,true,3170188,10.003,""
695,true,3193289,10.016,""
696,true,3203010,10.033,""
697,true,3127865,10.008,""
698,true,2956890,10.190,""
699,true,3193687,9.996,""
700,true,3203010,10.034,""
701,true,2884085,10.411,""
702,true,3193289,10.010,""
703,true,3193289,10.014,""
704,true,3114319,10.018,""
705,true,3170188,10.190,""
706,true,1997342,10.129,""
707,true,1261223,10.160,""
708,true,3193289,10.014,""
709,true,3170188,10.175,""
710,true,3193289,9.997,""
711,true,3193289,10.013,""
712,true,3203010,10.042,""
713,true,3170188,10.004,""
714,true,2948063,10.048,""
715,true,3038807,10.138,""
716,true,3193289,10.005,""
717,true,1119051,10.168,""
718,true,3193289,10.010,""
719,true,2603128,10.122,""
720,true,3203010,10.041,""
721,true,3203010,10.097,""
722,true,2948063,10.047,""
723,true,3203010,10.150,""
724,true,2980728,10.127,""
725,true,3193289,10.693,""
726,true,1390049,10.098,""
727,true,1575285,10.185,""
728,true,3193289,9.999,""
729,true,3203010,10.101,""
730,true,3087748,9.999,""
731,true,3038807,10.054,""
732,true,3203010,10.033,""
733,true,3193289,10.007,""
734,true,3203010,10.148,""
735,true,3193289,10.011,""
736,true,3193289,10.016,""
737,true,2926601,10.590,""
738,true,2073498,10.083,""
739,true,3203010,10.044,""
740,true,3184278,10.650,""
741,true,2825300,10.108,""
742,true,3193289,10.017,""
743,true,3114319,10.016,""
744,true,3203010,10.147,""
745,true,2995458,10.045,""
746,true,3203010,10.037,""
747,true,3203010,10.029,""
748,true,3203010,10.104,""
749,true,3193289,10.007,""
750,true,3203010,10.168,""
751,true,3193289,10.014,""
752,true,3193289,10.725,""
753,true,3203010,10.164,""
754,true,3193289,10.016,""
755,true,3114319,10.000,""
756,true,3193289,10.015,""
757,true,3203010,10.106,""
758,true,1799142,10.051,""
759,true,3203010,10.047,""
760,true,3203010,10.038,""
761,true,3203010,10.043,""
762,true,3170188,10.195,""
763,true,3193289,10.017,""
764,true,3193687,9.999,""
765,true,3193289,9.998,""
766,true,2270902,10.346,""
767,true,3203010,10.164,""
768,true,2939793,10.023,""
769,true,3193289,10.003,""
770,true,1945206,10.053,""
771,true,3193289,10.004,""
772,true,3203010,10.165,""
773,true,3203010,10.101,""
774,true,3203010,10.043,""
775,true,3203010,10.039,""
776,true,3127865,10.038,""
777,true,2956890,10.155,""
778,true,1884484,10.634,""
779,true,3203010,10.104,""
780,true,1714081,10.132,""
781,true,1596992,10.121,""
782,true,3203010,10.164,""
783,true,3170188,10.765,""
784,true,3203010,10.168,""
785,true,3193289,10.010,""
786,true,3203010,10.029,""
787,true,3203010,10.103,""
788,true,3203010,10.028,""
789,true,3203010,10.032,""
790,true,3193289,10.002,""
791,true,3203010,10.134,""
792,true,1925776,10.041,""
793,true,3087748,10.139,""
794,true,3193289,10.016,""
795,true,3193289,10.015,""
796,true,3193289,10.011,""
797,true,2869013,10.322,""
798,true,2143642,10.019,""
799,true,3193289,10.006,""
800,true,1398924,10.122,""
801,true,3193289,10.000,""
802,true,3193289,9.999,""
803,true,3203010,10.027,""
804,true,3203010,10.045,""
805,true,3193289,10.011,""
806,true,1919585,10.106,""
807,true,3193289,10.011,""
808,true,3193289,10.014,""
809,true,3203010,10.037,""
810,true,2308122,10.106,""
811,true,3193289,9.999,""
812,true,3170188,10.208,""
813,true,2948063,10.129,""
814,true,3193289,10.001,""
815,true,2995458,10.037,""
816,true,3193289,9.999,""
817,true,3193289,10.015,""
818,true,3203010,10.045,""
819,true,3203010,10.092,""
820,true,3127865,10.024,""
821,true,3193289,10.002,""
822,true,3193289,9.999,""
823,true,3170188,10.173,""
824,true,2143642,10.087,""
825,true,2995458,10.036,""
826,true,3193289,9.997,""
827,true,3114319,10.006,""
828,true,3193289,10.009,""
829,true,3170188,10.176,""
830,true,3203010,10.154,""
831,true,3203010,10.099,""
832,true,3203010,10.092,""
833,true,3203010,10.028,""
834,true,3203010,10.099,""
835,true,3069990,10.048,""
836,true,3193289,10.004,""
837,true,2956890,10.071,""
838,true,3203010,10.027,""
839,true,1377731,10.223,""
840,true,789919,9.626,"unexpected EOF"
841,true,3203010,10.124,""
842,true,3193289,10.082,""
843,true,2869013,10.093,""
844,true,3203010,10.141,""
845,true,1724706,10.180,""
846,true,3193289,10.017,""
847,true,3231951,10.199,""
848,true,2411689,10.106,""
849,true,3203010,10.043,""
850,true,3193289,10.009,""
851,true,1357441,10.074,""
852,true,1596992,10.130,""
853,true,3145288,10.026,""
854,true,3203010,10.098,""
855,true,3087748,10.025,""
856,true,3193289,10.010,""
857,true,3203010,10.104,""
858,true,3193289,9.997,""
859,true,3203010,10.100,""
860,true,2209178,10.236,""
861,true,3203010,10.083,""
862,true,2825300,10.053,""
863,true,3193289,10.000,""
864,true,370379,10.349,""
865,true,3203010,10.034,""
866,true,3203010,10.034,""
867,true,3203010,10.032,""
868,true,3203010,10.046,""
869,true,3193289,10.003,""
870,true,1326759,10.187,""
871,true,3145288,10.007,""
872,true,3193289,10.007,""
873,true,3145288,10.763,""
874,true,3203010,10.022,""
875,true,3114319,10.023,""
876,true,2684135,10.128,""
877,true,3170188,10.016,""
878,true,3193289,10.007,""
879,true,3203010,10.103,""
880,true,3193289,10.022,""
881,true,3193289,10.017,""
882,true,1919220,10.121,""
883,true,3193289,10.014,""
884,true,3203010,10.098,""
885,true,2308122,11.311,""
886,true,3203010,10.029,""
887,true,3193289,10.012,""
888,true,3203010,10.028,""
889,true,1136914,10.188,""
890,true,3203010,10.034,""
891,true,3203010,10.043,""
892,true,3203010,10.047,""
893,true,3170188,10.001,""
894,true,3193289,10.010,""
895,true,2428808,10.114,""
896,true,3193289,10.012,""
897,true,3170188,10.000,""
898,true,3193289,10.010,""
899,true,3193289,10.007,""
900,true,3203010,10.103,""
901,true,3203010,10.035,""
902,true,2995458,10.025,""
903,true,3193289,10.012,""
904,true,3203010,10.031,""
905,true,3193289,10.009,""
906,true,3203010,10.026,""
907,true,3203010,10.095,""
908,true,3193289,10.018,""
909,true,2047226,10.180,""
910,true,3193289,10.008,""
911,true,3193289,10.004,""
912,true,3203010,10.093,""
913,true,3114319,9.994,""
914,true,3127865,9.990,""
915,true,3203010,10.021,""
916,true,3193289,9.998,""
917,true,3203010,10.030,""
918,true,3193289,9.991,""
919,true,3203010,10.128,""
920,true,3203010,10.156,""
921,true,3053003,10.088,""
922,true,3193289,10.001,""
923,true,3203010,10.148,""
924,true,608720,10.353,"unexpected EOF"
925,true,3203010,10.155,""
926,true,2577227,10.121,""
927,true,3170188,10.090,""
928,true,3193289,10.637,""
929,true,3193289,10.011,""
930,true,3193289,9.999,""
931,true,3193289,10.077,""
932,true,3127865,9.995,""
933,true,3193289,10.011,""
934,true,3203010,10.096,""
935,true,3203010,10.096,""
936,true,3203010,10.035,""
937,true,3203010,10.035,""
938,true,3193289,10.011,""
939,true,613148,11.456,""
940,true,3184278,10.092,""
941,true,3193289,10.009,""
942,true,3193289,10.017,""
943,true,2371990,10.173,""
944,true,3203010,10.031,""
945,true,3170188,10.053,""
946,true,3170188,10.748,""
947,true,2980728,10.023,""
948,true,3203010,10.098,""
949,true,3203010,10.031,""
950,true,3038807,10.138,""
951,true,3114319,9.998,""
952,true,2939793,10.045,""
953,true,3038807,10.123,""
954,true,3170188,10.165,""
955,true,3002749,10.048,""
956,true,3114319,10.017,""
957,true,3193289,10.010,""
958,true,485737,8.412,"unexpected EOF"
959,true,3203010,10.037,""
960,true,3193289,10.011,""
961,true,3193289,10.015,""
962,true,3193289,10.006,""
963,true,3203010,10.100,""
964,true,3193289,10.008,""
965,true,3193289,10.022,""
966,true,3203010,10.039,""
967,true,2758779,10.099,""
968,true,1476751,10.881,""
969,true,3193289,10.056,""
970,true,3114319,10.020,""
971,true,3087748,10.141,""
972,true,3170188,10.000,""
973,true,3193289,10.012,""
974,true,2825300,10.041,""
975,true,3114319,10.018,""
976,true,3203010,10.034,""
977,true,3203010,10.105,""
978,true,3203010,10.031,""
979,true,3170188,10.000,""
980,true,3203010,10.031,""
981,true,3193289,10.014,""
982,true,3193289,10.012,""
983,true,3002749,10.054,""
984,true,1619111,10.025,""
985,true,3170188,10.755,""
986,true,3203010,10.029,""
987,true,2483279,10.432,""
988,true,2656316,10.110,""
989,true,3203010,10.103,""
990,true,3038807,10.050,""
991,true,3203010,10.143,""
992,true,3193289,10.008,""
993,true,3193289,10.017,""
