client,flv_ok,connect_ms,window_bytes,max_stall_ms,cv_percent,err
43,true,279.1,1877,33348,0.00,""
44,true,180.8,58784,24814,74.82,""
45,true,277.0,166452,30069,31.63,""
46,true,196.9,129829,19061,125.03,""
47,true,196.8,10193,25453,53.25,""
48,true,271.8,107257,19184,82.52,""
49,true,1236.2,96057,22854,74.51,""
50,true,1222.2,31504,5174,100.00,"read tcp 127.0.0.1:58915->127.0.0.1:18081: read: connection reset by peer"
51,true,535.7,65356,26453,66.89,""
52,true,2179.5,1889,4698,100.00,"read tcp 127.0.0.1:58849->127.0.0.1:18081: read: connection reset by peer"
53,true,498.7,117248,22997,64.54,""
54,true,272.8,71552,20254,63.27,""
55,true,1216.1,194824,22816,42.18,""
56,true,739.8,87884,25081,58.54,""
57,true,738.1,239535,30776,75.61,""
58,true,265.9,96265,26944,36.16,""
59,true,520.2,71552,29156,63.27,""
60,true,2225.2,143821,27060,83.44,""
61,true,527.2,113164,30695,84.35,""
62,true,425.6,120756,30337,89.13,""
63,true,390.0,35068,19645,115.18,""
64,true,2220.0,51448,18715,115.18,""
65,true,2221.0,31504,4156,100.00,"read tcp 127.0.0.1:59998->127.0.0.1:18081: read: connection reset by peer"
66,true,292.1,120756,21793,91.28,""
67,true,425.3,4253,31118,22.91,""
68,true,2177.3,100916,3970,51.32,"read tcp 127.0.0.1:58864->127.0.0.1:18081: read: connection reset by peer"
69,true,404.4,282721,24492,110.53,""
70,true,787.7,182576,18929,59.40,""
71,true,393.2,47914,30058,105.41,""
72,true,558.1,113164,30719,84.58,""
73,true,422.2,31504,21402,88.08,""
74,true,1219.6,31917,22452,92.56,""
75,true,557.1,56408,28610,67.61,""
76,true,422.1,31917,23800,92.56,""
77,true,788.0,17021,5607,100.00,"read tcp 127.0.0.1:60735->127.0.0.1:18081: read: connection reset by peer"
78,true,283.5,71552,21551,71.53,""
79,true,509.1,56408,30323,94.69,""
80,true,725.2,48249,28218,74.99,""
81,true,736.6,4253,28507,22.91,""
82,true,790.6,31504,5568,100.00,"read tcp 127.0.0.1:60728->127.0.0.1:18081: read: connection reset by peer"
83,true,139.2,95399,22619,35.58,""
84,true,2225.6,151687,24004,19.10,""
85,true,523.0,290614,22273,103.76,""
86,true,746.0,96057,26452,60.49,""
87,true,402.8,166452,26321,75.06,""
88,true,748.1,117248,20289,37.74,""
89,true,432.8,71552,27607,71.53,""
90,true,201.7,117248,19903,59.94,""
91,true,1232.9,49050,5143,28.46,"read tcp 127.0.0.1:58969->127.0.0.1:18081: read: connection reset by peer"
92,true,1236.8,109933,32407,51.41,""
93,true,1217.1,31504,5156,100.00,"read tcp 127.0.0.1:58929->127.0.0.1:18081: read: connection reset by peer"
94,true,1221.8,96265,22369,36.16,""
95,true,2175.2,80536,3979,87.61,"read tcp 127.0.0.1:58889->127.0.0.1:18081: read: connection reset by peer"
96,true,95.8,55220,6302,14.10,"read tcp 127.0.0.1:57672->127.0.0.1:18081: read: connection reset by peer"
97,true,200.9,64168,22116,33.44,""
98,true,338.9,71552,20438,63.27,""
99,true,2179.6,117260,31460,17.26,""
100,true,1221.0,55220,23272,11.30,""
101,true,1224.9,71552,28215,24.72,""
102,true,1226.5,102505,19806,49.30,""
103,true,292.9,65356,25754,65.86,""
104,true,1228.2,689,0,0.00,"read tcp 127.0.0.1:58758->127.0.0.1:18081: read: connection reset by peer"
105,true,1229.0,31504,5155,100.00,"read tcp 127.0.0.1:58753->127.0.0.1:18081: read: connection reset by peer"
106,true,408.4,110733,21209,86.39,""
107,true,525.5,32692,33063,128.76,""
108,true,711.4,178133,20405,35.92,""
109,true,1236.3,35068,32254,115.59,""
110,true,272.0,79725,24076,22.91,""
111,true,428.8,96832,30709,40.48,""
112,true,1222.6,167995,19089,44.96,""
113,true,429.1,71552,33213,24.72,""
114,true,429.1,109933,20455,97.58,""
115,true,429.9,31504,5943,100.00,"read tcp 127.0.0.1:60468->127.0.0.1:18081: read: connection reset by peer"
116,true,373.1,55780,24264,80.11,""
117,true,425.9,55220,22683,93.20,""
118,true,266.4,56408,28145,67.61,""
119,true,551.7,63393,24412,32.12,""
120,true,266.4,63393,24169,3.05,""
121,true,265.5,47836,23484,31.72,""
122,true,265.5,102505,30846,75.15,""
123,true,2218.0,100916,3924,50.44,"read tcp 127.0.0.1:60030->127.0.0.1:18081: read: connection reset by peer"
124,true,546.6,218540,22813,90.93,""
125,true,1256.2,53776,18705,125.14,""
126,true,724.1,104216,31303,44.06,""
127,true,727.1,71552,21612,63.27,""
128,true,727.3,55220,23634,11.30,""
129,true,295.8,89072,25233,56.80,""
130,true,2199.6,87908,3972,34.29,"read tcp 127.0.0.1:59484->127.0.0.1:18081: read: connection reset by peer"
131,true,728.7,5441,24258,31.01,""
132,true,373.2,47836,20692,76.71,""
133,true,728.7,56408,28289,67.61,""
134,true,507.4,61160,19541,81.90,""
135,true,557.6,175031,29211,83.91,""
136,true,349.0,117248,28787,86.86,""
137,true,430.5,30729,5751,100.00,"read tcp 127.0.0.1:60466->127.0.0.1:18081: read: connection reset by peer"
138,true,556.5,30729,5641,100.00,"read tcp 127.0.0.1:60567->127.0.0.1:18081: read: connection reset by peer"
139,true,280.4,102505,22627,105.37,""
140,true,1251.8,126265,31013,42.91,""
141,true,2223.8,101317,3924,116.39,"read tcp 127.0.0.1:59910->127.0.0.1:18081: read: connection reset by peer"
142,true,775.3,57596,33060,63.36,""
143,true,776.4,117649,24774,63.76,""
144,true,2173.9,117260,22457,17.65,""
145,true,2179.8,100916,3969,71.07,"read tcp 127.0.0.1:58835->127.0.0.1:18081: read: connection reset by peer"
146,true,510.3,96832,30695,73.55,""
147,true,511.1,56408,25883,67.61,""
148,true,727.7,113164,30679,53.81,""
149,true,1250.2,4253,27998,22.91,""
150,true,727.7,80075,29673,27.67,""
151,true,272.4,117248,22271,41.06,""
152,true,271.5,80075,22674,23.25,""
153,true,556.8,282721,20908,119.26,""
154,true,392.6,63393,23575,67.73,""
155,true,125.7,166819,26640,87.60,""
156,true,428.9,96265,27721,36.16,""
157,true,367.7,47836,20245,31.72,""
158,true,778.9,81263,25584,73.20,""
159,true,135.5,55780,24579,80.11,""
160,true,548.6,31917,22018,92.56,""
161,true,178.6,291503,21947,104.21,""
162,true,180.5,117248,30982,84.22,""
163,true,2178.2,100916,3996,70.01,"read tcp 127.0.0.1:58859->127.0.0.1:18081: read: connection reset by peer"
164,true,1249.4,31504,5124,100.00,"read tcp 127.0.0.1:59565->127.0.0.1:18081: read: connection reset by peer"
165,true,371.3,71552,31391,70.25,""
166,true,2219.0,126277,4016,62.88,"read tcp 127.0.0.1:60019->127.0.0.1:18081: read: connection reset by peer"
167,true,1255.1,112597,29111,85.63,""
168,true,1256.1,71552,29609,63.27,""
169,true,526.8,67413,22919,94.43,""
170,true,774.9,47061,26182,30.59,""
171,true,774.1,30729,5410,100.00,"read tcp 127.0.0.1:59810->127.0.0.1:18081: read: connection reset by peer"
172,true,375.1,47914,30416,78.51,""
173,true,527.0,36256,30065,110.26,""
174,true,1255.7,4253,26727,22.91,""
175,true,336.5,49024,28844,100.94,""
176,true,534.8,31504,20843,88.08,""
177,true,767.5,31504,23113,88.08,""
178,true,760.9,71552,27138,63.27,""
179,true,761.0,63536,34311,44.60,""
180,true,761.0,3065,24643,22.48,""
181,true,762.8,291503,22799,113.44,""
182,true,135.8,35068,30929,75.25,""
183,true,135.7,32692,31265,87.99,""
184,true,126.4,175031,24194,82.85,""
185,true,201.2,64168,22594,33.44,""
186,true,739.6,71552,29141,21.30,""
187,true,2176.5,117260,27286,55.15,""
188,true,2176.9,55220,3989,72.05,"read tcp 127.0.0.1:58878->127.0.0.1:18081: read: connection reset by peer"
189,true,344.7,126265,24883,62.47,""
190,true,2179.0,55220,4226,100.00,"read tcp 127.0.0.1:58862->127.0.0.1:18081: read: connection reset by peer"
191,true,393.9,142597,26551,37.63,""
192,true,2179.3,70936,3973,86.70,"read tcp 127.0.0.1:58857->127.0.0.1:18081: read: connection reset by peer"
193,true,729.7,47836,28484,77.77,""
194,true,271.6,109933,18971,32.12,""
195,true,482.8,117248,19692,17.27,""
196,true,482.4,35068,30958,75.25,""
197,true,1258.5,54592,23640,93.12,""
198,true,348.8,71552,19935,63.27,""
199,true,2176.2,80075,4059,103.01,"read tcp 127.0.0.1:58885->127.0.0.1:18081: read: connection reset by peer"
200,true,521.0,113372,30699,84.48,""
201,true,521.3,142597,22840,98.08,""
202,true,1227.5,31504,5165,100.00,"read tcp 127.0.0.1:58766->127.0.0.1:18081: read: connection reset by peer"
203,true,200.4,49024,34178,101.96,""
204,true,198.7,47836,20828,31.72,""
205,true,522.7,31504,5868,100.00,"read tcp 127.0.0.1:59063->127.0.0.1:18081: read: connection reset by peer"
206,true,134.1,56408,33183,67.61,""
207,true,739.6,31504,5656,100.00,"read tcp 127.0.0.1:58701->127.0.0.1:18081: read: connection reset by peer"
208,true,550.4,104216,21422,66.78,""
209,true,738.9,55220,5652,14.10,"read tcp 127.0.0.1:58705->127.0.0.1:18081: read: connection reset by peer"
210,true,551.2,30729,5634,100.00,"read tcp 127.0.0.1:60128->127.0.0.1:18081: read: connection reset by peer"
211,true,431.0,30729,5751,100.00,"read tcp 127.0.0.1:60467->127.0.0.1:18081: read: connection reset by peer"
212,true,368.4,102505,20100,85.90,""
213,true,1229.9,239535,20108,86.32,""
214,true,1230.1,31504,5174,100.00,"read tcp 127.0.0.1:58992->127.0.0.1:18081: read: connection reset by peer"
215,true,1231.1,63393,20021,32.12,""
216,true,1232.2,100916,23890,81.25,""
217,true,1234.2,6629,26463,45.17,""
218,true,1236.1,63393,21720,32.12,""
219,true,430.3,117248,27913,59.85,""
220,true,1227.9,71552,19906,24.72,""
221,true,738.9,31504,22380,88.08,""
222,true,739.6,31504,5641,100.00,"read tcp 127.0.0.1:58694->127.0.0.1:18081: read: connection reset by peer"
223,true,739.1,30729,5446,100.00,"read tcp 127.0.0.1:58700->127.0.0.1:18081: read: connection reset by peer"
224,true,740.6,48249,24084,74.99,""
225,true,743.4,31504,5631,100.00,"read tcp 127.0.0.1:58632->127.0.0.1:18081: read: connection reset by peer"
226,true,743.6,31504,5662,100.00,"read tcp 127.0.0.1:58628->127.0.0.1:18081: read: connection reset by peer"
227,true,2176.7,207731,26898,70.85,""
228,true,195.4,55220,23320,11.30,""
229,true,406.1,113164,19384,24.46,""
230,true,406.1,117248,20993,54.07,""
231,true,496.0,71552,26814,21.61,""
232,true,406.6,71552,28867,61.88,""
233,true,525.8,5441,19606,31.01,""
234,true,525.7,5441,19261,31.01,""
235,true,526.1,49024,29016,101.96,""
236,true,525.9,117248,25419,57.12,""
237,true,525.8,17021,5852,100.00,"read tcp 127.0.0.1:59167->127.0.0.1:18081: read: connection reset by peer"
238,true,526.2,35068,31817,49.94,""
239,true,526.2,17021,5852,100.00,"read tcp 127.0.0.1:59163->127.0.0.1:18081: read: connection reset by peer"
240,true,526.0,50625,25710,65.76,""
241,true,526.4,17021,5870,100.00,"read tcp 127.0.0.1:59161->127.0.0.1:18081: read: connection reset by peer"
242,true,526.5,240321,26397,95.09,""
243,true,408.1,71552,27394,61.88,""
244,true,750.1,96265,26703,36.16,""
245,true,750.5,71552,33923,24.72,""
246,true,557.3,71552,33958,23.57,""
247,true,405.1,276166,19274,110.97,""
248,true,751.6,126265,27765,100.26,""
249,true,413.6,97040,32881,82.80,""
250,true,406.6,38632,30078,59.09,""
251,true,492.5,63393,21979,32.12,""
252,true,549.8,47914,30060,78.51,""
253,true,548.4,49024,20871,101.96,""
254,true,491.9,104216,21797,85.85,""
255,true,2213.7,72020,29030,112.21,""
256,true,492.2,50625,22218,94.38,""
257,true,2214.3,100916,3981,78.39,"read tcp 127.0.0.1:60064->127.0.0.1:18081: read: connection reset by peer"
258,true,500.0,63393,21535,32.12,""
259,true,279.1,71552,19512,62.13,""
260,true,342.3,71552,26921,21.61,""
261,true,342.5,32692,27605,128.69,""
262,true,2217.8,3089,4678,75.80,"read tcp 127.0.0.1:60031->127.0.0.1:18081: read: connection reset by peer"
263,true,2218.3,1889,4665,100.00,"read tcp 127.0.0.1:60026->127.0.0.1:18081: read: connection reset by peer"
264,true,774.2,125877,19290,53.29,""
265,true,337.7,32692,23932,128.69,""
266,true,492.1,30729,5626,100.00,"read tcp 127.0.0.1:58232->127.0.0.1:18081: read: connection reset by peer"
267,true,551.9,117248,25076,53.72,""
268,true,392.6,304863,18867,61.30,""
269,true,391.4,120756,30399,59.03,""
270,true,1258.4,79725,25465,22.91,""
271,true,390.3,113164,19300,24.46,""
272,true,507.4,56408,24841,50.78,""
273,true,711.3,31504,5651,100.00,"read tcp 127.0.0.1:58201->127.0.0.1:18081: read: connection reset by peer"
274,true,521.4,49024,32808,101.96,""
275,true,521.7,31504,5853,100.00,"read tcp 127.0.0.1:59075->127.0.0.1:18081: read: connection reset by peer"
276,true,522.8,49340,20394,24.56,""
277,true,523.8,47914,30054,105.41,""
278,true,746.8,71552,19855,24.72,""
279,true,748.2,96265,27683,36.16,""
280,true,299.2,117248,28212,48.93,""
281,true,748.4,31504,5655,100.00,"read tcp 127.0.0.1:59004->127.0.0.1:18081: read: connection reset by peer"
282,true,1230.2,63777,25649,66.44,""
283,true,1230.6,133580,18536,32.80,""
284,true,1232.2,102505,21725,85.39,""
285,true,1236.8,117248,34464,36.67,""
286,true,136.5,150313,19081,46.75,""
287,true,132.5,142597,24064,36.25,""
288,true,200.5,49024,33902,101.96,""
289,true,393.1,162576,19239,65.61,""
290,true,422.5,55220,21758,11.30,""
291,true,511.4,117248,25042,53.74,""
292,true,2213.4,49048,26380,73.81,""
293,true,422.6,31504,5976,100.00,"read tcp 127.0.0.1:60335->127.0.0.1:18081: read: connection reset by peer"
294,true,1221.2,71552,20296,62.13,""
295,true,423.9,56408,29632,67.61,""
296,true,511.6,689,0,0.00,"read tcp 127.0.0.1:58725->127.0.0.1:18081: read: connection reset by peer"
297,true,426.2,30729,5756,100.00,"read tcp 127.0.0.1:60308->127.0.0.1:18081: read: connection reset by peer"
298,true,426.3,117248,19806,48.25,""
299,true,1225.3,55220,5148,14.10,"read tcp 127.0.0.1:58808->127.0.0.1:18081: read: connection reset by peer"
300,true,131.3,64581,31745,64.70,""
301,true,129.3,38632,30369,59.09,""
302,true,1225.7,31504,5148,100.00,"read tcp 127.0.0.1:58805->127.0.0.1:18081: read: connection reset by peer"
303,true,425.9,47914,30056,105.41,""
304,true,1226.3,30729,4956,100.00,"read tcp 127.0.0.1:58800->127.0.0.1:18081: read: connection reset by peer"
305,true,367.2,47836,20715,31.72,""
306,true,552.2,31504,5576,136.24,"read tcp 127.0.0.1:60253->127.0.0.1:18081: read: connection reset by peer"
307,true,294.9,47836,21342,77.77,""
308,true,272.2,109933,20569,30.02,""
309,true,554.6,55220,23534,11.30,""
310,true,1226.7,31504,5170,100.00,"read tcp 127.0.0.1:58792->127.0.0.1:18081: read: connection reset by peer"
311,true,739.7,64168,32850,66.95,""
312,true,554.8,31504,5824,100.00,"read tcp 127.0.0.1:60416->127.0.0.1:18081: read: connection reset by peer"
313,true,554.3,30729,5630,100.00,"read tcp 127.0.0.1:60406->127.0.0.1:18081: read: connection reset by peer"
314,true,344.9,18209,20119,86.95,""
315,true,507.7,149912,24711,64.10,""
316,true,727.9,5441,18996,26.86,""
317,true,739.0,272199,23084,73.24,""
318,true,739.2,41008,30415,92.02,""
319,true,512.3,55220,22247,11.30,""
320,true,1234.9,113164,30710,84.58,""
321,true,736.6,31504,5655,100.00,"read tcp 127.0.0.1:58482->127.0.0.1:18081: read: connection reset by peer"
322,true,1221.5,31504,5158,100.00,"read tcp 127.0.0.1:58903->127.0.0.1:18081: read: connection reset by peer"
323,true,741.6,71552,33350,24.11,""
324,true,740.1,117248,21070,17.68,""
325,true,743.8,174321,19886,55.36,""
326,true,2180.0,31504,4213,100.00,"read tcp 127.0.0.1:58838->127.0.0.1:18081: read: connection reset by peer"
327,true,196.2,71552,22119,63.27,""
328,true,743.1,71552,33748,24.72,""
329,true,123.6,71230,25158,63.31,""
330,true,100.1,47836,20275,77.77,""
331,true,93.6,71552,21353,63.27,""
332,true,96.0,117248,29707,54.25,""
333,true,198.5,150487,19176,66.77,""
334,true,99.6,150313,23041,57.89,""
335,true,716.2,117248,26084,84.22,""
336,true,503.6,102505,19596,74.97,""
337,true,114.8,190935,19209,55.53,""
338,true,100.0,117248,30759,36.67,""
339,true,374.9,102104,32520,74.59,""
340,true,287.6,100916,24008,45.95,""
341,true,93.6,31505,20827,99.99,""
342,true,743.9,100916,33172,76.64,""
343,true,196.8,103693,32599,98.27,""
344,true,197.0,117248,26265,59.85,""
345,true,195.6,101317,19622,78.37,""
346,true,503.4,87884,27048,57.87,""
347,true,127.5,55780,26166,80.11,""
348,true,388.8,64168,20240,46.19,""
349,true,550.7,5441,20424,31.01,""
350,true,341.7,194824,26083,88.03,""
351,true,376.3,82557,22295,58.77,""
352,true,2220.6,117661,27827,67.60,""
353,true,395.5,109933,33546,35.55,""
354,true,728.7,55220,23956,11.30,""
355,true,265.5,79726,20408,27.42,""
356,true,393.3,71552,20385,63.27,""
357,true,2179.8,30729,3999,100.00,"read tcp 127.0.0.1:58837->127.0.0.1:18081: read: connection reset by peer"
358,true,345.3,229817,24038,108.17,""
359,true,393.2,64168,22494,30.91,""
360,true,1222.8,4253,27320,22.91,""
361,true,423.3,31504,5937,100.00,"read tcp 127.0.0.1:60330->127.0.0.1:18081: read: connection reset by peer"
362,true,423.2,113164,30717,84.58,""
363,true,1226.8,31504,5166,100.00,"read tcp 127.0.0.1:58791->127.0.0.1:18081: read: connection reset by peer"
364,true,415.7,71552,19896,70.25,""
365,true,511.8,117248,24462,53.72,""
366,true,552.0,63393,21881,32.12,""
367,true,482.6,126265,25395,28.55,""
368,true,482.5,47836,5641,77.77,"read tcp 127.0.0.1:58130->127.0.0.1:18081: read: connection reset by peer"
369,true,435.7,7817,18834,24.92,""
370,true,201.9,71552,19999,24.72,""
371,true,178.9,32692,28207,87.99,""
372,true,111.6,47966,30406,106.22,""
373,true,121.5,35068,30443,115.85,""
374,true,124.3,142597,22087,49.69,""
375,true,93.5,87884,27735,57.70,""
376,true,1227.6,49024,21224,73.88,""
377,true,739.0,101317,26927,41.53,""
378,true,523.7,689,0,0.00,"read tcp 127.0.0.1:59053->127.0.0.1:18081: read: connection reset by peer"
379,true,394.4,51400,29028,93.41,""
380,true,291.4,64168,28700,66.04,""
381,true,551.1,194824,28747,39.43,""
382,true,551.0,55220,19931,11.30,""
383,true,299.9,47836,20615,31.72,""
384,true,748.6,31504,5629,100.00,"read tcp 127.0.0.1:59005->127.0.0.1:18081: read: connection reset by peer"
385,true,431.2,109933,34074,73.04,""
386,true,429.3,3065,26466,22.48,""
387,true,739.4,96057,29760,41.74,""
388,true,512.3,71552,24671,62.13,""
389,true,510.3,5441,19773,31.01,""
390,true,430.0,274282,5697,117.26,""
391,true,423.2,3065,26466,22.48,""
392,true,129.3,49024,28816,73.88,""
393,true,130.2,70924,29928,41.68,""
394,true,714.9,104216,31301,43.39,""
395,true,788.0,71552,25781,62.13,""
396,true,392.3,30729,5791,100.00,"read tcp 127.0.0.1:60385->127.0.0.1:18081: read: connection reset by peer"
397,true,787.7,17021,5590,100.00,"read tcp 127.0.0.1:60746->127.0.0.1:18081: read: connection reset by peer"
398,true,787.6,3065,26149,22.48,""
399,true,293.4,218540,21962,90.93,""
400,true,1220.3,30729,4956,100.00,"read tcp 127.0.0.1:58907->127.0.0.1:18081: read: connection reset by peer"
401,true,344.5,199483,19093,96.75,""
402,true,336.4,150313,29376,57.89,""
403,true,1258.2,194824,20502,117.17,""
404,true,1258.1,31504,23636,88.08,""
405,true,558.4,87562,32351,27.07,""
406,true,788.1,128721,28362,35.98,""
407,true,788.2,102104,30653,73.13,""
408,true,786.1,37444,19481,155.47,""
409,true,768.4,65382,27212,64.95,""
410,true,124.1,48249,24418,103.06,""
411,true,125.0,71552,26023,63.27,""
412,true,195.6,1877,25904,0.00,""
413,true,195.7,104216,30738,66.78,""
414,true,1253.6,55220,24199,11.30,""
415,true,789.6,117248,19705,53.09,""
416,true,178.8,18209,22550,86.95,""
417,true,178.7,47836,31188,76.71,""
418,true,294.3,117248,24321,48.25,""
419,true,432.5,96832,30713,73.91,""
420,true,432.4,55220,5965,14.10,"read tcp 127.0.0.1:60672->127.0.0.1:18081: read: connection reset by peer"
421,true,415.6,31504,5958,100.00,"read tcp 127.0.0.1:59266->127.0.0.1:18081: read: connection reset by peer"
422,true,417.4,63393,21984,32.12,""
423,true,559.0,11381,29878,84.62,""
424,true,1254.8,47836,4868,77.77,"read tcp 127.0.0.1:59863->127.0.0.1:18081: read: connection reset by peer"
425,true,349.4,102505,19781,111.75,""
426,true,416.4,31504,5943,100.00,"read tcp 127.0.0.1:59257->127.0.0.1:18081: read: connection reset by peer"
427,true,507.7,31504,5866,100.00,"read tcp 127.0.0.1:58427->127.0.0.1:18081: read: connection reset by peer"
428,true,727.4,32692,35591,128.69,""
429,true,508.8,30729,5609,100.00,"read tcp 127.0.0.1:58421->127.0.0.1:18081: read: connection reset by peer"
430,true,1255.0,117649,21152,63.76,""
431,true,760.7,102505,20734,94.35,""
432,true,410.3,104881,23111,43.87,""
433,true,2226.6,31504,4150,100.00,"read tcp 127.0.0.1:59888->127.0.0.1:18081: read: connection reset by peer"
434,true,533.0,63393,21408,32.12,""
435,true,548.5,30729,5569,100.00,"read tcp 127.0.0.1:59893->127.0.0.1:18081: read: connection reset by peer"
436,true,374.4,117248,21237,53.72,""
437,true,432.4,61160,19423,81.90,""
438,true,533.1,32692,28510,92.73,""
439,true,534.4,71552,24435,71.53,""
440,true,534.4,282721,25656,105.17,""
441,true,742.3,117248,32265,19.75,""
442,true,1250.2,102505,30979,66.51,""
443,true,2226.1,101317,26549,102.83,""
444,true,375.0,133580,21752,64.33,""
445,true,1220.7,117248,21727,84.46,""
446,true,2174.0,55220,4061,72.05,"read tcp 127.0.0.1:58892->127.0.0.1:18081: read: connection reset by peer"
447,true,338.0,1877,30222,0.00,""
448,true,293.3,150313,18751,45.79,""
449,true,293.6,102505,23464,66.16,""
450,true,538.7,31504,5834,100.00,"read tcp 127.0.0.1:59454->127.0.0.1:18081: read: connection reset by peer"
451,true,367.5,149912,19331,27.46,""
452,true,1251.7,149912,30652,36.12,""
453,true,427.6,117649,22746,84.70,""
454,true,292.3,72740,22440,82.33,""
455,true,292.3,127453,21883,64.16,""
456,true,774.9,4253,27836,22.91,""
457,true,412.4,71552,21004,63.27,""
458,true,409.8,31504,5984,100.00,"read tcp 127.0.0.1:59223->127.0.0.1:18081: read: connection reset by peer"
459,true,349.5,71552,20157,62.13,""
460,true,525.2,31504,5871,100.00,"read tcp 127.0.0.1:59172->127.0.0.1:18081: read: connection reset by peer"
461,true,1258.5,71552,22283,24.72,""
462,true,549.8,117248,29553,59.85,""
463,true,535.9,10193,30371,63.17,""
464,true,767.1,31504,5611,100.00,"read tcp 127.0.0.1:59676->127.0.0.1:18081: read: connection reset by peer"
465,true,2219.3,170431,31071,68.67,""
466,true,349.2,71552,29047,21.61,""
467,true,547.1,120756,32814,44.86,""
468,true,780.0,117248,27695,48.93,""
469,true,536.4,63393,21878,32.12,""
470,true,1253.5,109933,22534,58.90,""
471,true,337.5,133580,25289,65.69,""
472,true,535.9,100916,22514,45.95,""
473,true,1245.4,142597,21490,45.21,""
474,true,1245.8,239535,21170,68.73,""
475,true,409.8,169183,33429,74.67,""
476,true,535.1,272985,31007,76.26,""
477,true,407.7,53776,30057,56.55,""
478,true,337.7,101317,29089,53.79,""
479,true,1222.7,149912,21505,75.44,""
480,true,285.3,63777,24980,30.51,""
481,true,508.3,166853,21552,108.05,""
482,true,508.3,31504,5878,100.00,"read tcp 127.0.0.1:58492->127.0.0.1:18081: read: connection reset by peer"
483,true,2178.6,17033,4195,100.00,"read tcp 127.0.0.1:58856->127.0.0.1:18081: read: connection reset by peer"
484,true,1223.3,5441,20546,31.01,""
485,true,525.0,63393,21447,32.12,""
486,true,507.6,113372,30695,84.71,""
487,true,1225.5,31504,5152,100.00,"read tcp 127.0.0.1:58801->127.0.0.1:18081: read: connection reset by peer"
488,true,291.5,117248,22485,18.36,""
489,true,509.4,117248,29748,36.67,""
490,true,1250.1,117248,22658,80.22,""
491,true,1250.7,96054,25495,36.68,""
492,true,539.0,96832,30719,73.91,""
493,true,427.6,117248,33032,84.46,""
494,true,758.5,75116,34500,54.10,""
495,true,756.2,71552,26582,24.11,""
496,true,370.6,49024,30412,100.94,""
497,true,432.4,48249,26848,74.99,""
498,true,789.6,87884,33570,33.48,""
499,true,790.0,55220,24540,11.30,""
500,true,787.4,153212,18710,25.37,""
501,true,756.3,71552,21092,63.27,""
502,true,756.9,71552,33615,62.04,""
503,true,357.8,56408,21375,94.69,""
504,true,344.8,64168,31527,66.04,""
505,true,759.6,119920,30700,77.66,""
506,true,546.7,276166,22459,85.27,""
507,true,414.2,117248,24384,50.47,""
508,true,534.2,51400,18777,115.32,""
509,true,410.0,149912,19317,46.18,""
510,true,547.1,102505,19726,102.03,""
511,true,780.0,31505,20824,99.99,""
512,true,2179.4,100916,3968,87.99,"read tcp 127.0.0.1:58844->127.0.0.1:18081: read: connection reset by peer"
513,true,527.5,31505,20823,99.99,""
514,true,527.4,54592,22124,12.58,""
515,true,527.4,71552,25958,24.72,""
516,true,375.1,117248,26395,49.29,""
