client,flv_ok,connect_ms,window_bytes,max_stall_ms,cv_percent,err
254,true,115.0,3493586,83,25.23,""
255,true,133.5,3484963,85,29.43,""
256,true,116.0,3493586,91,22.68,""
257,true,113.3,3484963,91,23.49,""
258,true,112.3,3493586,88,24.60,""
259,true,114.4,3493586,104,25.74,""
260,true,116.0,3484963,88,25.14,""
261,true,111.5,3493586,102,27.75,""
262,true,65.2,3493586,128,27.03,""
263,true,91.8,3493586,100,25.64,""
264,true,112.5,3493586,126,25.43,""
265,true,112.2,3484963,84,27.54,""
266,true,46.6,3484649,147,26.91,""
267,true,45.7,3493586,144,28.00,""
268,true,139.5,3493586,104,24.50,""
269,true,113.8,3493586,86,24.46,""
270,true,92.6,3493586,96,25.39,""
271,true,138.9,3493586,120,26.18,""
272,true,64.0,3484963,129,23.53,""
273,true,50.5,3493586,152,30.72,""
274,true,139.7,3493586,87,25.87,""
275,true,48.8,3493586,149,24.51,""
276,true,47.6,3493586,152,26.36,""
277,true,45.6,3493586,141,24.35,""
278,true,44.9,3493586,152,23.73,""
279,true,109.3,3484963,84,25.46,""
280,true,131.6,3493586,88,26.98,""
281,true,110.5,3493586,106,25.38,""
282,true,131.5,3484963,87,25.22,""
283,true,121.2,3484963,126,25.36,""
284,true,45.0,3484963,157,23.89,""
285,true,111.8,3493586,88,25.88,""
286,true,63.1,3493586,133,23.99,""
287,true,62.3,3493586,131,27.50,""
288,true,40.4,3493586,159,23.80,""
289,true,59.6,3493586,136,29.19,""
290,true,67.2,3493586,132,22.94,""
291,true,62.9,3493586,130,25.59,""
292,true,49.2,3493586,155,26.69,""
293,true,50.2,3493586,152,23.44,""
294,true,47.4,3493586,158,24.48,""
295,true,134.1,3484963,89,27.00,""
296,true,46.9,3493586,148,26.14,""
297,true,91.9,3493586,125,26.66,""
298,true,34.1,3493586,166,24.52,""
299,true,115.2,3493586,87,25.45,""
300,true,94.7,3493586,97,26.92,""
301,true,124.0,3484963,82,25.80,""
302,true,52.3,3493586,142,23.30,""
303,true,54.8,3493586,137,27.37,""
304,true,66.8,3484963,131,27.21,""
305,true,59.5,3493586,144,25.25,""
306,true,132.8,3493586,73,25.20,""
307,true,64.5,3493586,127,25.86,""
308,true,46.3,3493586,143,24.41,""
309,true,62.5,3493586,130,28.89,""
310,true,91.9,3493586,99,27.04,""
311,true,60.4,3493586,136,29.70,""
312,true,85.1,3493586,109,25.26,""
313,true,83.5,3493586,110,26.99,""
314,true,85.2,3493586,120,25.93,""
315,true,86.5,3484963,126,24.95,""
316,true,87.7,3493586,115,27.04,""
317,true,87.7,3484963,120,28.56,""
318,true,36.6,3493586,160,31.24,""
319,true,86.8,3493586,120,24.41,""
320,true,87.5,3493586,121,27.60,""
321,true,36.3,3484963,167,23.96,""
322,true,36.5,3484963,171,23.93,""
323,true,36.6,3493586,158,25.57,""
324,true,36.8,3493586,163,26.94,""
325,true,35.1,3484963,167,24.49,""
326,true,35.5,3493586,158,23.40,""
327,true,36.1,3493586,166,25.21,""
328,true,36.4,3493586,159,21.75,""
329,true,36.6,3484963,157,27.33,""
330,true,36.8,3484963,166,24.18,""
331,true,37.1,3493586,154,25.29,""
332,true,26.5,3493586,177,22.83,""
333,true,26.1,3493586,180,25.21,""
334,true,28.9,3493586,175,24.19,""
335,true,29.0,3493586,171,28.63,""
336,true,67.8,3484963,135,27.21,""
337,true,68.0,3493586,136,24.84,""
338,true,68.6,3493586,129,25.63,""
339,true,144.2,3493586,91,25.56,""
340,true,121.3,3493586,112,26.08,""
341,true,68.4,3493586,133,23.99,""
342,true,93.5,3493586,116,26.04,""
343,true,143.7,3484963,89,26.35,""
344,true,124.6,3493586,82,26.10,""
345,true,112.4,3493586,90,26.76,""
346,true,111.6,3493586,90,23.46,""
347,true,134.1,3484963,104,23.92,""
348,true,113.7,3493586,89,27.17,""
349,true,113.8,3493586,87,25.35,""
350,true,41.7,3484963,153,29.84,""
351,true,138.5,3493586,85,25.75,""
352,true,134.3,3493586,119,22.98,""
353,true,114.4,3484963,86,24.20,""
354,true,133.9,3493586,87,25.01,""
355,true,70.8,3493586,135,23.21,""
356,true,44.7,3493586,156,26.60,""
357,true,96.9,3493586,90,26.22,""
358,true,62.3,3493586,143,27.34,""
359,true,73.6,3493586,121,27.53,""
360,true,115.4,3484963,83,24.00,""
361,true,75.1,3493586,126,26.20,""
362,true,63.3,3493586,132,23.22,""
363,true,99.2,3484963,99,26.16,""
364,true,87.6,3493586,104,25.56,""
365,true,97.0,3493586,92,23.76,""
366,true,138.5,3493586,119,24.17,""
367,true,94.5,3484963,97,23.45,""
368,true,73.9,3493586,128,28.52,""
369,true,115.1,3493586,86,25.66,""
370,true,121.0,3493586,82,23.91,""
371,true,124.5,3493586,89,25.54,""
372,true,63.5,3493586,126,26.64,""
373,true,92.0,3493586,113,27.45,""
374,true,96.7,3493586,92,24.54,""
375,true,74.4,3484963,120,24.23,""
376,true,122.4,3493586,120,25.42,""
377,true,44.6,3493586,159,27.30,""
378,true,121.3,3493586,89,24.32,""
379,true,97.6,3493586,100,23.65,""
380,true,97.4,3493586,104,24.19,""
381,true,121.8,3493586,90,23.49,""
382,true,97.7,3493586,111,23.29,""
383,true,115.8,3493586,88,23.62,""
384,true,96.2,3493586,97,26.58,""
385,true,60.9,3493586,138,25.43,""
386,true,63.8,3484963,146,24.96,""
387,true,37.4,3493586,164,25.43,""
388,true,35.6,3493586,162,24.68,""
389,true,36.4,3493586,157,24.09,""
390,true,28.6,3493586,169,25.61,""
391,true,28.5,3493586,179,25.91,""
392,true,51.3,3493586,153,23.18,""
393,true,75.7,3493586,128,24.86,""
394,true,38.0,3493586,158,26.40,""
395,true,68.9,3493586,134,27.71,""
396,true,126.8,3493586,70,27.04,""
397,true,100.4,3493586,118,28.44,""
398,true,66.5,3493586,136,27.07,""
399,true,63.7,3484963,138,23.23,""
400,true,99.1,3493586,120,25.40,""
401,true,89.0,3484963,108,26.26,""
402,true,91.8,3484963,112,23.60,""
403,true,91.5,3493586,111,27.56,""
404,true,47.9,3493586,150,26.19,""
405,true,38.9,3493586,164,25.22,""
406,true,138.0,3493586,82,26.90,""
407,true,47.0,3493586,150,25.66,""
408,true,52.3,3493586,141,25.67,""
409,true,121.6,3493586,85,28.55,""
410,true,121.5,3484963,89,27.05,""
411,true,71.2,3493586,129,25.78,""
412,true,121.4,3493586,90,27.51,""
413,true,96.3,3493586,101,24.38,""
414,true,64.6,3493586,139,23.83,""
415,true,72.1,3484963,127,23.01,""
416,true,39.1,3484963,159,24.75,""
417,true,73.9,3493586,130,24.04,""
418,true,121.9,3493586,88,25.54,""
419,true,122.0,3484963,87,26.41,""
420,true,112.5,3493586,81,27.21,""
421,true,94.9,3493586,107,22.34,""
422,true,40.6,3493586,149,28.37,""
423,true,123.4,3493586,87,26.01,""
424,true,96.4,3493586,109,24.64,""
425,true,115.0,3484963,89,22.98,""
426,true,122.5,3493586,83,26.07,""
427,true,96.9,3493586,90,25.65,""
428,true,50.4,3484963,138,25.91,""
429,true,115.8,3484963,90,24.36,""
430,true,123.2,3484963,89,24.51,""
431,true,96.2,3493586,106,24.68,""
432,true,113.0,3493586,90,22.46,""
433,true,91.4,3493586,112,24.55,""
434,true,96.4,3493586,108,27.71,""
435,true,124.0,3484963,87,23.90,""
436,true,73.8,3493586,117,22.11,""
437,true,60.5,3493586,134,24.76,""
438,true,131.4,3493586,92,22.93,""
439,true,131.5,3493586,90,26.09,""
440,true,114.3,3484963,126,27.53,""
441,true,65.9,3493586,122,24.35,""
442,true,64.1,3493586,124,25.80,""
443,true,61.4,3493586,136,24.95,""
444,true,124.3,3493586,90,25.55,""
445,true,71.4,3493586,128,23.36,""
446,true,96.4,3484963,109,26.30,""
447,true,70.4,3493586,127,29.56,""
448,true,124.2,3493586,88,27.21,""
449,true,73.6,3484963,130,26.01,""
450,true,73.5,3493586,119,28.87,""
451,true,76.9,3493586,117,26.96,""
452,true,73.7,3493586,125,25.60,""
453,true,73.5,3493586,118,24.36,""
454,true,93.8,3493586,96,24.75,""
455,true,95.3,3493586,123,25.28,""
456,true,95.5,3493586,98,23.90,""
457,true,123.1,3484963,89,25.10,""
458,true,93.8,3493586,110,23.36,""
459,true,39.6,3493586,157,25.56,""
460,true,47.2,3484963,158,27.21,""
461,true,144.8,3493586,90,25.57,""
462,true,51.1,3493586,148,25.13,""
463,true,91.6,3484963,112,26.78,""
464,true,75.7,3493586,113,26.40,""
465,true,66.6,3484963,139,28.23,""
466,true,127.1,3493586,88,27.25,""
467,true,52.2,3493586,150,26.64,""
468,true,101.5,3493586,93,23.32,""
469,true,127.6,3493586,81,24.99,""
470,true,118.7,3484963,89,19.24,""
471,true,100.5,3493586,95,22.04,""
472,true,98.4,3493586,100,22.88,""
473,true,109.7,3493586,88,23.57,""
474,true,112.7,3493586,88,23.19,""
475,true,100.3,3493586,105,22.72,""
476,true,139.1,3493586,88,27.26,""
477,true,138.4,3493586,119,23.17,""
478,true,109.2,3493586,88,24.97,""
479,true,98.6,3493586,103,26.45,""
480,true,123.3,3484963,103,27.35,""
481,true,70.8,3484963,129,25.78,""
482,true,74.0,3493586,120,25.33,""
483,true,74.2,3484963,129,24.58,""
484,true,71.1,3493586,120,24.48,""
485,true,94.3,3493586,98,24.63,""
486,true,137.9,3493586,89,26.65,""
487,true,49.9,3493586,150,27.39,""
488,true,50.4,3493586,150,28.00,""
489,true,47.6,3493586,153,24.41,""
490,true,113.6,3484963,85,23.99,""
491,true,92.4,3493586,126,22.29,""
492,true,48.3,3493586,143,25.52,""
493,true,47.7,3493586,152,27.35,""
494,true,111.0,3493586,89,26.59,""
495,true,45.2,3493586,144,24.82,""
496,true,109.7,3493586,86,23.65,""
497,true,123.6,3493586,103,24.65,""
498,true,44.7,3493586,145,27.57,""
499,true,64.9,3484963,133,25.14,""
500,true,74.6,3493586,115,24.90,""
501,true,77.1,3493586,116,26.81,""
502,true,132.5,3493586,125,24.68,""
503,true,113.2,3493586,92,25.20,""
504,true,94.1,3493586,97,22.98,""
505,true,96.0,3493586,91,20.19,""
506,true,96.2,3493586,103,24.55,""
507,true,139.6,3493586,90,24.52,""
508,true,131.5,3484963,112,25.33,""
509,true,137.9,3484963,89,24.04,""
510,true,64.6,3493586,127,26.33,""
511,true,61.8,3493586,142,22.86,""
512,true,46.2,3493586,143,23.06,""
513,true,39.0,3493586,161,27.49,""
514,true,113.9,3484963,87,25.60,""
515,true,61.2,3493586,130,26.07,""
516,true,84.5,3484963,120,24.23,""
517,true,59.3,3493586,140,25.31,""
518,true,59.3,3493586,136,29.14,""
519,true,87.4,3493586,119,23.71,""
520,true,89.2,3493586,107,25.88,""
521,true,33.2,3493586,168,21.26,""
522,true,36.5,3493586,167,25.71,""
523,true,35.9,3493586,169,25.47,""
524,true,37.6,3493586,169,26.63,""
525,true,37.9,3493586,156,25.43,""
526,true,37.2,3493586,160,24.83,""
527,true,37.5,3484963,155,25.33,""
528,true,37.7,3493586,167,23.05,""
529,true,37.8,3493586,158,23.89,""
530,true,37.3,3493586,157,26.36,""
531,true,35.7,3493586,163,24.26,""
532,true,82.7,3484963,110,24.88,""
533,true,83.5,3493586,109,24.43,""
534,true,83.8,3493586,117,26.57,""
535,true,85.2,3493586,120,24.97,""
536,true,84.6,3493586,115,23.53,""
537,true,86.5,3493586,116,25.10,""
538,true,82.8,3493586,113,29.63,""
539,true,83.1,3484963,121,25.08,""
540,true,38.6,3493586,148,21.27,""
541,true,137.9,3493586,83,25.63,""
542,true,59.3,3493586,142,23.13,""
543,true,59.4,3493586,137,22.79,""
544,true,59.5,3493586,146,25.78,""
545,true,59.7,3484963,145,25.65,""
546,true,60.3,3493586,135,23.89,""
547,true,60.3,3484649,141,27.89,""
548,true,88.2,3493586,106,28.39,""
549,true,25.7,3493586,181,25.99,""
550,true,28.0,3493586,176,24.46,""
551,true,112.9,3493586,90,23.72,""
552,true,99.7,3493586,91,22.29,""
553,true,100.0,3493586,89,24.09,""
554,true,135.2,3493586,106,24.82,""
555,true,133.3,3484963,82,24.88,""
556,true,96.1,3493586,96,26.98,""
557,true,138.7,3493586,103,26.36,""
558,true,48.5,3493586,143,21.90,""
559,true,65.3,3493586,129,25.57,""
560,true,111.9,3493586,88,27.27,""
561,true,139.4,3484963,82,25.90,""
562,true,122.9,3493586,82,26.89,""
563,true,112.6,3493586,87,24.51,""
564,true,109.8,3493586,94,26.67,""
565,true,63.2,3493586,141,25.76,""
566,true,62.5,3493586,143,25.53,""
567,true,38.2,3493586,158,26.78,""
568,true,60.6,3493586,147,24.20,""
569,true,45.9,3484963,150,25.95,""
570,true,83.6,3493586,109,26.12,""
571,true,88.4,3493586,111,24.65,""
572,true,88.0,3484963,107,23.01,""
573,true,86.8,3484963,113,23.16,""
574,true,89.2,3493586,106,26.11,""
575,true,88.3,3493586,106,26.35,""
576,true,88.7,3493586,110,25.10,""
577,true,36.2,3493586,166,25.06,""
578,true,37.1,3493586,162,27.34,""
579,true,33.1,3493586,162,24.93,""
580,true,33.5,3493586,176,29.21,""
581,true,33.1,3493586,172,25.94,""
582,true,33.5,3493586,161,24.98,""
583,true,85.7,3484963,109,23.92,""
584,true,42.8,3484963,154,23.85,""
585,true,34.3,3493586,173,26.99,""
586,true,34.2,3493586,168,22.55,""
587,true,35.2,3484963,166,28.02,""
588,true,36.4,3493586,167,27.77,""
589,true,42.4,3493586,154,26.06,""
590,true,91.8,3493586,101,24.52,""
591,true,91.4,3493586,114,25.85,""
592,true,60.4,3493586,131,25.76,""
593,true,62.1,3484963,134,24.81,""
594,true,62.3,3484963,130,27.98,""
595,true,40.3,3493586,155,25.59,""
596,true,38.7,3493586,156,23.61,""
597,true,87.5,3484963,108,23.58,""
598,true,86.7,3484963,115,23.96,""
599,true,88.2,3493586,115,26.95,""
600,true,88.3,3484649,118,24.66,""
601,true,36.2,3493586,158,27.30,""
602,true,36.6,3493586,158,24.40,""
603,true,36.9,3493586,164,29.44,""
604,true,37.2,3493586,165,25.30,""
605,true,37.5,3493586,172,25.56,""
606,true,33.2,3493586,161,24.42,""
607,true,33.6,3493586,166,25.52,""
608,true,33.1,3493586,162,28.92,""
609,true,33.6,3493586,159,23.88,""
610,true,33.9,3493586,163,23.75,""
611,true,34.4,3493586,159,26.44,""
612,true,34.8,3493586,171,26.85,""
613,true,35.8,3484963,170,25.48,""
614,true,36.4,3493586,163,24.98,""
615,true,25.4,3493586,180,26.02,""
616,true,26.9,3493586,177,26.64,""
617,true,28.3,3493586,180,26.83,""
618,true,23.5,3493586,183,23.08,""
619,true,139.3,3493586,89,21.41,""
620,true,137.8,3493586,89,24.43,""
621,true,124.0,3493586,82,25.35,""
622,true,123.8,3493586,81,26.68,""
623,true,124.2,3493586,91,27.17,""
624,true,122.3,3493586,86,24.82,""
625,true,131.1,3493586,89,24.07,""
626,true,123.5,3493586,125,24.83,""
627,true,122.8,3493586,103,25.23,""
628,true,94.8,3484963,94,25.06,""
629,true,38.6,3493586,160,23.27,""
630,true,138.7,3484963,87,27.06,""
631,true,97.5,3493586,114,26.60,""
632,true,66.2,3493586,128,24.29,""
633,true,45.9,3493586,152,24.32,""
634,true,47.3,3493586,151,23.09,""
635,true,33.8,3493586,164,24.63,""
636,true,66.0,3493586,134,24.73,""
637,true,64.7,3484963,139,23.80,""
638,true,97.8,3493586,113,24.88,""
639,true,68.6,3493586,140,24.26,""
640,true,87.5,3493586,120,26.64,""
641,true,122.5,3493586,83,25.91,""
642,true,50.5,3493586,143,23.80,""
643,true,59.8,3484963,139,25.74,""
644,true,124.0,3493586,113,23.87,""
645,true,123.7,3493586,82,25.11,""
646,true,96.6,3493586,106,25.16,""
647,true,73.1,3484649,121,25.37,""
648,true,73.3,3493586,119,25.60,""
649,true,60.7,3493586,142,24.33,""
650,true,73.3,3493586,116,24.10,""
651,true,71.4,3493586,126,25.89,""
652,true,100.4,3493586,112,25.27,""
653,true,72.1,3493586,128,23.21,""
654,true,38.5,3484963,164,28.06,""
655,true,60.9,3493586,137,28.66,""
656,true,89.8,3493586,106,27.87,""
657,true,38.9,3484963,166,25.92,""
658,true,139.1,3484963,89,22.60,""
659,true,119.0,3493586,86,24.29,""
660,true,96.6,3493586,100,24.78,""
661,true,37.3,3493586,156,27.64,""
662,true,37.5,3484963,162,21.19,""
663,true,33.4,3493586,173,21.47,""
664,true,34.0,3484963,170,26.92,""
665,true,36.5,3493586,162,24.81,""
666,true,36.8,3493586,170,26.13,""
667,true,27.0,3493586,176,25.04,""
668,true,25.7,3484963,178,25.14,""
669,true,27.6,3493586,173,26.33,""
670,true,40.7,3484963,158,25.02,""
671,true,41.9,3493586,159,26.13,""
672,true,50.6,3493586,144,28.83,""
673,true,60.2,3493586,144,27.53,""
674,true,91.8,3493586,114,22.04,""
675,true,133.3,3493586,89,29.18,""
676,true,37.4,3493586,158,25.79,""
677,true,39.5,3493586,155,24.74,""
678,true,89.1,3484963,106,29.40,""
679,true,88.4,3484963,120,26.67,""
680,true,86.6,3493586,114,25.87,""
681,true,86.7,3493586,121,24.09,""
682,true,36.8,3493586,160,25.04,""
683,true,35.4,3493586,169,24.95,""
684,true,35.3,3493586,163,28.65,""
685,true,35.9,3493586,170,25.44,""
686,true,36.4,3484963,164,21.98,""
687,true,36.6,3493586,171,26.69,""
688,true,36.8,3493586,168,26.68,""
689,true,25.5,3493586,182,23.98,""
690,true,27.9,3484963,173,25.12,""
691,true,47.1,3493586,150,25.74,""
692,true,119.0,3493586,87,23.30,""
693,true,100.2,3493586,97,24.44,""
694,true,80.6,3493586,123,28.03,""
695,true,99.0,3484963,98,27.02,""
