client,flv_ok,bytes,duration_seconds,err
0,true,3435270,10.024,""
1,true,3435270,10.024,""
2,true,3435270,10.024,""
3,true,3435270,10.024,""
4,true,3435270,10.025,""
5,true,3434928,10.024,""
6,true,3435270,10.024,""
7,true,3435270,10.024,""
8,true,3435270,10.024,""
9,true,3435270,10.025,""
10,true,3435270,10.025,""
11,true,3435270,10.025,""
12,true,3435270,10.024,""
13,true,3435270,10.024,""
14,true,3435270,10.024,""
15,true,3434928,10.024,""
AGGREGATE,,total_bytes=54963636,elapsed=10.025,
