client,flv_ok,bytes,duration_seconds,err
74,true,3374872,10.019,""
75,true,3374500,10.022,""
76,true,3374500,10.018,""
77,true,3374500,10.024,""
78,true,3374872,10.019,""
79,true,3374500,10.020,""
80,true,3374500,10.021,""
81,true,3374500,10.026,""
82,true,3374500,10.025,""
83,true,3374500,10.023,""
84,true,3374500,10.020,""
85,true,3374500,10.021,""
86,true,3374500,10.022,""
87,true,3374500,10.023,""
88,true,3374500,10.027,""
89,true,3374500,10.024,""
90,true,3374500,10.027,""
91,true,3374500,10.027,""
92,true,3374500,10.023,""
93,true,3374500,10.027,""
94,true,3374500,10.025,""
95,true,3374500,10.027,""
96,true,3374500,10.027,""
97,true,3374500,10.026,""
98,true,3374500,10.025,""
99,true,3374500,10.024,""
100,true,3374500,10.023,""
101,true,3374500,10.024,""
102,true,3374500,10.027,""
103,true,3374500,10.028,""
104,true,3374500,10.027,""
105,true,3374500,10.026,""
106,true,3374872,10.020,""
107,true,3374500,10.024,""
108,true,3374500,10.027,""
109,true,3374500,10.026,""
110,true,3374500,10.027,""
111,true,3374500,10.026,""
112,true,3374500,10.025,""
113,true,3374500,10.025,""
114,true,3374500,10.023,""
115,true,3374500,10.027,""
116,true,3374500,10.026,""
117,true,3374872,10.020,""
118,true,3374872,10.021,""
119,true,3374500,10.027,""
120,true,3374500,10.023,""
121,true,3374500,10.024,""
122,true,3374500,10.025,""
123,true,3374500,10.025,""
124,true,3374500,10.022,""
125,true,3374500,10.025,""
126,true,3374500,10.022,""
127,true,3374500,10.023,""
128,true,3374500,10.022,""
129,true,3374500,10.027,""
130,true,3374500,10.023,""
131,true,3374872,10.027,""
132,true,3374872,10.022,""
133,true,3374500,10.023,""
134,true,3374500,10.021,""
135,true,3374500,10.027,""
136,true,3374500,10.023,""
137,true,3374500,10.027,""
138,true,3374500,10.021,""
139,true,3374500,10.024,""
140,true,3374500,10.022,""
141,true,3374500,10.025,""
142,true,3374500,10.025,""
143,true,3374500,10.028,""
144,true,3374500,10.025,""
145,true,3374500,10.026,""
146,true,3374500,10.024,""
147,true,3374500,10.026,""
148,true,3374500,10.023,""
149,true,3374500,10.021,""
150,true,3374500,10.026,""
151,true,3374500,10.023,""
152,true,3374500,10.023,""
153,true,3374500,10.021,""
154,true,3374872,10.020,""
155,true,3374872,10.022,""
156,true,3374872,10.027,""
157,true,3374500,10.026,""
158,true,3374500,10.021,""
159,true,3374500,10.021,""
160,true,3374500,10.021,""
161,true,3374500,10.025,""
162,true,3374500,10.025,""
163,true,3374872,10.021,""
164,true,3374500,10.024,""
165,true,3374500,10.028,""
166,true,3374500,10.027,""
167,true,3374500,10.027,""
168,true,3374500,10.018,""
169,true,3374500,10.022,""
170,true,3374500,10.024,""
171,true,3374872,10.018,""
172,true,3374500,10.021,""
173,true,3374500,10.024,""
174,true,3374872,10.018,""
175,true,3374500,10.016,""
176,true,3374500,10.022,""
177,true,3374500,10.024,""
178,true,3374500,10.024,""
179,true,3374500,10.019,""
180,true,3374500,10.021,""
181,true,3374500,10.024,""
182,true,3374500,10.020,""
183,true,3374500,10.017,""
184,true,3374500,10.019,""
185,true,3374500,10.023,""
186,true,3374872,10.019,""
187,true,3374500,10.021,""
188,true,3374500,10.025,""
189,true,3374872,10.018,""
190,true,3374500,10.024,""
191,true,3374500,10.026,""
192,true,3374500,10.023,""
193,true,3374872,10.019,""
194,true,3374500,10.026,""
195,true,3374500,10.022,""
196,true,3374500,10.025,""
197,true,3374500,10.026,""
198,true,3374872,10.021,""
199,true,3374500,10.021,""
200,true,3374872,10.020,""
201,true,3374500,10.022,""
202,true,3374872,10.019,""
203,true,3374872,10.021,""
204,true,3374500,10.027,""
205,true,3374500,10.022,""
206,true,3374872,10.020,""
207,true,3374500,10.026,""
208,true,3374500,10.024,""
209,true,3374500,10.024,""
210,true,3374500,10.026,""
211,true,3374500,10.028,""
212,true,3374500,10.022,""
213,true,3374500,10.024,""
214,true,3374500,10.025,""
215,true,3374500,10.026,""
216,true,3374500,10.027,""
217,true,3374500,10.025,""
218,true,3374500,10.027,""
219,true,3374500,10.024,""
220,true,3374872,10.021,""
221,true,3374500,10.029,""
222,true,3374872,10.022,""
223,true,3374500,10.028,""
224,true,3374500,10.028,""
225,true,3374500,10.024,""
226,true,3374500,10.025,""
227,true,3374500,10.024,""
228,true,3374500,10.027,""
229,true,3374500,10.024,""
230,true,3374500,10.022,""
231,true,3374500,10.029,""
232,true,3374500,10.024,""
233,true,3374500,10.028,""
234,true,3374500,10.024,""
235,true,3374872,10.022,""
236,true,3374500,10.027,""
237,true,3374500,10.029,""
238,true,3374500,10.026,""
239,true,3374500,10.029,""
240,true,3374500,10.026,""
241,true,3374500,10.027,""
242,true,3374500,10.023,""
243,true,3374500,10.025,""
244,true,3374500,10.026,""
245,true,3374500,10.027,""
246,true,3374500,10.028,""
247,true,3374500,10.025,""
248,true,3374500,10.025,""
249,true,3374500,10.023,""
250,true,3374500,10.023,""
251,true,3374500,10.027,""
252,true,3374500,10.026,""
253,true,3374500,10.024,""
254,true,3374500,10.024,""
255,true,3374500,10.025,""
AGGREGATE,,total_bytes=863884276,elapsed=10.029,
